datetime,fres_temp,fres_wind,fres_vis,fres_ceil
2016-03-30 22:53:00,+0194,0051,016093,22000
2016-03-30 23:53:00,+0194,0051,016093,22000
2016-03-31 00:53:00,+0189,0036,016093,22000
2016-03-31 02:53:00,+0167,0015,016093,22000
2016-03-31 03:53:00,+0150,0015,016093,22000
2016-03-31 04:53:00,+0150,0000,016093,02134
2016-03-31 05:53:00,+0144,0000,016093,02134
2016-03-31 06:53:00,+0128,0015,016093,22000
2016-03-31 08:53:00,+0117,0021,016093,22000
2016-03-31 10:53:00,+0111,0021,016093,02134
2016-03-31 13:53:00,+0100,0021,016093,22000
2016-03-31 14:53:00,+0117,0015,016093,22000
2016-03-31 15:53:00,+0139,0015,016093,07620
2016-03-31 16:53:00,+0161,0015,016093,22000
2016-03-31 18:53:00,+0183,0021,016093,22000
2016-03-31 19:53:00,+0200,0021,016093,22000
2016-03-31 20:53:00,+0206,0015,016093,22000
2016-03-31 21:53:00,+0217,0015,016093,06096
2016-03-31 22:53:00,+0222,0031,016093,22000
2016-04-01 01:53:00,+0206,0036,016093,22000
2016-04-01 02:53:00,+0189,0026,016093,22000
2016-04-01 04:53:00,+0172,0026,016093,22000
2016-04-01 05:53:00,+0156,0057,016093,22000
2016-04-01 06:53:00,+0144,0041,016093,07620
2016-04-01 07:53:00,+0133,0031,016093,01829
2016-04-01 08:53:00,+0128,0015,016093,07620
2016-04-01 09:53:00,+0117,0031,016093,22000
2016-04-01 10:53:00,+0117,0021,016093,22000
2016-04-01 11:53:00,+0111,0021,016093,22000
2016-04-01 12:53:00,+0111,0015,016093,07620
2016-04-01 13:53:00,+0106,0015,016093,22000
2016-04-01 16:53:00,+0167,0021,016093,22000
2016-04-01 17:53:00,+0194,0015,016093,22000
2016-04-01 18:53:00,+0211,0015,016093,22000
2016-04-01 19:53:00,+0211,0015,016093,22000
2016-04-01 20:53:00,+0228,0031,016093,22000
2016-04-01 21:53:00,+0239,0031,016093,22000
2016-04-01 23:53:00,+0250,0021,016093,22000
2016-04-02 00:53:00,+0239,0026,016093,22000
2016-04-02 01:53:00,+0217,0031,016093,22000
2016-04-02 02:53:00,+0206,0031,016093,22000
2016-04-02 03:53:00,+0189,0026,016093,22000
2016-04-02 04:53:00,+0178,0021,016093,22000
2016-04-02 08:53:00,+0144,0015,016093,22000
2016-04-02 16:53:00,+0183,0000,014484,22000
2016-04-02 17:53:00,+0206,0000,014484,22000
2016-04-02 18:53:00,+0228,0021,016093,22000
2016-04-02 19:53:00,+0244,0021,016093,22000
2016-04-02 20:53:00,+0256,0021,016093,22000
2016-04-02 21:53:00,+0267,0000,016093,22000
2016-04-02 23:53:00,+0272,0031,016093,22000
2016-04-03 00:53:00,+0272,0036,016093,07620
2016-04-03 01:53:00,+0256,0036,016093,07620
2016-04-03 03:53:00,+0211,0026,016093,22000
2016-04-03 04:53:00,+0194,0031,016093,22000
2016-04-03 05:53:00,+0194,0015,016093,22000
2016-04-03 07:53:00,+0172,0015,016093,22000
2016-04-03 08:53:00,+0156,0015,016093,22000
2016-04-03 11:53:00,+0139,0015,016093,22000
2016-04-03 14:53:00,+0144,0000,014484,07620
2016-04-03 15:53:00,+0172,0021,016093,07620
2016-04-03 16:53:00,+0194,0021,016093,07620
2016-04-03 17:53:00,+0222,0021,016093,07620
2016-04-03 18:53:00,+0239,0015,016093,07620
2016-04-03 20:53:00,+0267,0015,016093,06096
2016-04-03 21:53:00,+0272,0026,016093,05486
2016-04-03 22:53:00,+0278,0015,016093,04572
2016-04-03 23:53:00,+0272,0026,016093,06096
2016-04-04 00:53:00,+0261,0036,016093,06096
2016-04-04 01:53:00,+0244,0036,016093,06096
2016-04-04 02:53:00,+0228,0046,016093,22000
2016-04-04 03:53:00,+0211,0072,016093,22000
2016-04-04 04:53:00,+0200,0072,016093,22000
2016-04-04 05:53:00,+0189,0051,016093,22000
2016-04-04 06:53:00,+0172,0057,016093,22000
2016-04-04 07:53:00,+0156,0057,016093,22000
2016-04-04 08:53:00,+0150,0046,016093,22000
2016-04-04 09:53:00,+0144,0031,016093,22000
2016-04-04 10:53:00,+0133,0036,016093,22000
2016-04-04 11:53:00,+0133,0031,016093,22000
2016-04-04 12:53:00,+0133,0036,016093,22000
2016-04-04 13:53:00,+0122,0026,016093,22000
2016-04-04 14:53:00,+0128,0021,016093,22000
2016-04-04 15:53:00,+0156,0021,016093,22000
2016-04-04 16:53:00,+0172,0026,016093,22000
2016-04-04 17:53:00,+0194,0021,016093,22000
2016-04-04 18:53:00,+0211,0021,016093,22000
2016-04-04 19:53:00,+0233,0026,016093,22000
2016-04-04 20:53:00,+0244,0031,016093,22000
2016-04-04 21:53:00,+0256,0015,016093,22000
2016-04-04 22:53:00,+0261,0026,016093,22000
2016-04-04 23:53:00,+0267,0041,016093,22000
2016-04-05 00:53:00,+0250,0077,016093,22000
2016-04-05 01:53:00,+0233,0067,016093,22000
2016-04-05 02:53:00,+0217,0041,016093,22000
2016-04-05 03:53:00,+0189,0041,016093,22000
2016-04-05 04:53:00,+0172,0041,016093,22000
2016-04-05 05:53:00,+0172,0026,016093,22000
2016-04-05 06:53:00,+0156,0026,016093,22000
2016-04-05 07:53:00,+0150,0036,016093,22000
2016-04-05 08:53:00,+0150,0026,016093,22000
2016-04-05 09:53:00,+0133,0026,016093,22000
2016-04-05 10:53:00,+0122,0015,016093,22000
2016-04-05 11:53:00,+0117,0026,016093,22000
2016-04-05 12:53:00,+0117,0021,016093,22000
2016-04-05 16:53:00,+0167,0026,016093,22000
2016-04-05 17:53:00,+0194,0026,016093,22000
2016-04-05 18:53:00,+0217,0015,016093,22000
2016-04-05 19:53:00,+0239,0015,016093,22000
2016-04-05 22:53:00,+0261,0000,016093,22000
2016-04-05 23:53:00,+0267,0036,016093,22000
2016-04-06 00:53:00,+0256,0046,016093,22000
2016-04-06 01:53:00,+0250,0031,016093,22000
2016-04-06 03:53:00,+0206,0036,016093,22000
2016-04-06 07:53:00,+0172,0015,016093,22000
2016-04-06 10:53:00,+0150,0021,016093,22000
2016-04-06 11:53:00,+0139,0021,016093,22000
2016-04-06 12:53:00,+0133,0015,012875,22000
2016-04-06 13:53:00,+0133,0000,009656,22000
2016-04-06 14:53:00,+0156,0015,009656,22000
2016-04-06 16:53:00,+0211,0000,014484,07620
2016-04-06 17:53:00,+0233,0015,016093,07620
2016-04-06 18:53:00,+0250,0015,016093,06096
2016-04-06 19:53:00,+0261,0015,014484,06096
2016-04-06 20:53:00,+0278,0026,011265,06096
2016-04-06 21:53:00,+0289,0015,016093,07620
2016-04-06 22:53:00,+0300,0021,016093,06096
2016-04-06 23:53:00,+0294,0015,016093,06096
2016-04-07 00:53:00,+0289,0026,016093,06096
2016-04-07 01:53:00,+0278,0026,016093,06096
2016-04-07 02:53:00,+0256,0021,016093,05486
2016-04-07 03:53:00,+0239,0021,016093,06096
2016-04-07 04:53:00,+0233,0031,016093,06096
2016-04-07 05:53:00,+0222,0021,016093,04572
2016-04-07 06:53:00,+0217,0021,016093,06096
2016-04-07 07:53:00,+0206,0000,016093,06096
2016-04-07 09:53:00,+0178,0026,016093,06096
2016-04-07 10:53:00,+0172,0021,012875,06096
2016-04-07 11:53:00,+0161,0015,011265,06096
2016-04-07 12:53:00,+0161,0015,012875,06096
2016-04-07 13:53:00,+0167,0021,011265,04572
2016-04-07 14:53:00,+0178,0036,009656,04572
2016-04-07 15:53:00,+0200,0021,011265,04572
2016-04-07 16:53:00,+0222,0031,011265,04572
2016-04-07 17:53:00,+0233,0015,012875,04572
2016-04-07 18:53:00,+0239,0015,014484,06096
2016-04-07 19:53:00,+0250,0026,016093,06096
2016-04-07 20:53:00,+0256,0015,014484,06096
2016-04-07 21:53:00,+0267,0015,016093,06096
2016-04-07 22:53:00,+0267,0026,016093,06096
2016-04-07 23:53:00,+0261,0036,016093,06096
2016-04-08 00:53:00,+0261,0031,016093,06096
2016-04-08 01:53:00,+0250,0041,016093,06096
2016-04-08 02:53:00,+0217,0062,016093,06096
2016-04-08 03:53:00,+0194,0057,016093,06096
2016-04-08 04:53:00,+0178,0046,016093,06096
2016-04-08 05:53:00,+0167,0036,016093,22000
2016-04-08 06:53:00,+0156,0021,016093,03962
2016-04-08 08:53:00,+0161,0026,016093,03962
2016-04-08 09:53:00,+0161,0021,016093,03353
2016-04-08 10:53:00,+0150,0021,016093,04572
2016-04-08 11:53:00,+0150,0031,016093,03962
2016-04-08 12:53:00,+0156,0015,016093,03962
2016-04-08 13:53:00,+0150,0021,016093,03962
2016-04-08 14:53:00,+0161,0015,016093,03962
2016-04-08 15:53:00,+0172,0015,016093,03962
2016-04-08 16:53:00,+0183,0015,014484,06096
2016-04-08 17:53:00,+0189,0021,014484,06096
2016-04-08 18:53:00,+0189,0031,012875,06096
2016-04-08 19:53:00,+0189,0041,014484,03962
2016-04-08 20:53:00,+0200,0041,012875,02743
2016-04-08 21:53:00,+0211,0026,014484,03962
2016-04-08 22:53:00,+0222,0036,014484,03962
2016-04-08 23:53:00,+0217,0021,016093,03962
2016-04-09 00:53:00,+0211,0031,016093,02438
2016-04-09 01:53:00,+0206,0046,014484,01676
2016-04-09 02:53:00,+0183,0051,016093,02134
2016-04-09 03:53:00,+0167,0041,009656,02438
2016-04-09 04:51:00,+0170,0031,016093,01676
2016-04-09 04:53:00,+0167,0031,016093,01219
2016-04-09 05:53:00,+0161,0031,008047,01219
2016-04-09 06:53:00,+0156,0041,011265,02743
2016-04-09 07:06:00,+0156,0036,009656,02743
2016-04-09 07:20:00,+0156,0031,008047,00213
2016-04-09 07:53:00,+0156,0036,008047,00183
2016-04-09 08:53:00,+0156,0031,008047,00213
2016-04-09 09:08:00,+0156,0026,011265,02591
2016-04-09 09:28:00,+0156,0026,011265,00549
2016-04-09 09:41:00,+0150,0046,011265,00244
2016-04-09 09:51:00,+0150,0046,009656,00579
2016-04-09 09:53:00,+0150,0036,006437,00579
2016-04-09 09:59:00,+0150,0046,004023,01128
2016-04-09 10:13:00,+0150,0046,008047,01158
2016-04-09 10:30:00,+0144,0046,008047,01433
2016-04-09 10:53:00,+0144,0041,008047,01524
2016-04-09 11:22:00,+0144,0046,006437,00975
2016-04-09 11:51:00,+0140,0036,006437,00244
2016-04-09 11:53:00,+0144,0031,006437,00244
2016-04-09 12:07:00,+0144,0041,004023,00518
2016-04-09 12:20:00,+0144,0026,006437,00610
2016-04-09 12:53:00,+0150,0051,006437,00579
2016-04-09 13:53:00,+0144,0036,011265,01676
2016-04-09 14:53:00,+0139,0036,008047,02438
2016-04-09 15:53:00,+0139,0036,014484,02743
2016-04-09 16:53:00,+0150,0026,016093,02743
2016-04-09 17:53:00,+0156,0015,016093,03048
2016-04-09 18:53:00,+0161,0021,016093,03353
2016-04-09 19:53:00,+0172,0026,016093,04572
2016-04-09 20:53:00,+0178,0031,016093,03962
2016-04-09 21:53:00,+0189,0041,016093,03962
2016-04-09 22:53:00,+0194,0036,016093,03962
2016-04-09 23:53:00,+0189,0036,016093,03962
2016-04-10 01:53:00,+0172,0041,016093,03962
2016-04-10 02:53:00,+0161,0041,016093,03962
2016-04-10 03:53:00,+0150,0031,016093,22000
2016-04-10 04:53:00,+0150,0036,016093,03962
2016-04-10 06:53:00,+0144,0041,016093,02743
2016-04-10 07:53:00,+0144,0026,016093,02438
2016-04-10 08:53:00,+0139,0041,016093,02438
2016-04-10 09:16:00,+0139,0036,016093,02438
2016-04-10 09:37:00,+0139,0046,016093,00213
2016-04-10 09:53:00,+0139,0036,016093,00213
2016-04-10 10:53:00,+0139,0041,016093,00274
2016-04-10 11:53:00,+0139,0041,016093,00244
2016-04-10 12:51:00,+0130,0046,016093,00945
2016-04-10 12:53:00,+0133,0041,016093,00213
2016-04-10 13:53:00,+0133,0026,016093,00213
2016-04-10 14:53:00,+0139,0021,016093,00213
2016-04-10 15:25:00,+0144,0021,016093,00914
2016-04-10 15:53:00,+0150,0000,016093,00914
2016-04-10 16:53:00,+0161,0000,016093,03658
2016-04-10 17:53:00,+0178,0000,016093,02438
2016-04-10 18:53:00,+0183,0036,016093,02438
2016-04-10 19:53:00,+0206,0031,016093,01219
2016-04-10 20:53:00,+0211,0021,016093,03048
2016-04-10 21:53:00,+0217,0026,016093,03658
2016-04-10 22:53:00,+0200,0051,016093,01829
2016-04-10 23:53:00,+0194,0051,016093,01341
2016-04-11 00:53:00,+0189,0062,016093,02286
2016-04-11 01:53:00,+0172,0057,016093,02743
2016-04-11 02:53:00,+0172,0041,016093,02591
2016-04-11 03:53:00,+0161,0046,016093,02134
2016-04-11 04:53:00,+0156,0051,016093,01981
2016-04-11 05:53:00,+0150,0031,016093,03048
2016-04-11 06:53:00,+0144,0031,016093,03048
2016-04-11 07:53:00,+0139,0041,016093,01676
2016-04-11 09:53:00,+0128,0026,016093,22000
2016-04-11 10:51:00,+0130,0021,016093,00183
2016-04-11 10:53:00,+0128,0026,016093,00183
2016-04-11 11:53:00,+0128,0036,014484,00152
2016-04-11 12:53:00,+0128,0015,011265,00152
2016-04-11 13:09:00,+0128,0021,001609,00152
2016-04-11 13:51:00,+0130,0021,001609,00091
2016-04-11 13:53:00,+0128,0026,001609,00091
2016-04-11 14:01:00,+0128,0021,002414,00091
2016-04-11 14:08:00,+0128,0021,004023,00091
2016-04-11 14:15:00,+0133,0015,004828,00091
2016-04-11 14:53:00,+0133,0015,004828,00122
2016-04-11 15:22:00,+0139,0015,004828,00152
2016-04-11 15:53:00,+0144,0021,004828,00152
2016-04-11 16:29:00,+0156,0021,016093,01829
2016-04-11 18:53:00,+0194,0026,016093,00945
2016-04-11 19:53:00,+0206,0015,016093,01402
2016-04-11 20:53:00,+0217,0021,016093,01372
2016-04-11 21:53:00,+0222,0021,016093,01981
2016-04-11 22:53:00,+0222,0015,016093,01981
2016-04-11 23:53:00,+0228,0021,016093,01463
2016-04-12 00:53:00,+0222,0026,016093,01981
2016-04-12 01:53:00,+0217,0026,016093,22000
2016-04-12 02:53:00,+0200,0026,016093,22000
2016-04-12 03:53:00,+0189,0031,016093,22000
2016-04-12 05:53:00,+0167,0036,016093,22000
2016-04-12 06:53:00,+0156,0046,016093,22000
2016-04-12 07:53:00,+0150,0046,016093,22000
2016-04-12 08:53:00,+0139,0036,016093,22000
2016-04-12 09:53:00,+0133,0041,016093,22000
2016-04-12 10:53:00,+0128,0041,014484,22000
2016-04-12 11:53:00,+0122,0051,012875,22000
2016-04-12 12:53:00,+0122,0036,012875,22000
2016-04-12 13:53:00,+0117,0021,011265,04572
2016-04-12 14:53:00,+0133,0031,012875,22000
2016-04-12 15:53:00,+0144,0026,014484,22000
2016-04-12 16:53:00,+0167,0021,016093,22000
2016-04-12 17:53:00,+0183,0021,016093,22000
2016-04-12 18:53:00,+0200,0026,016093,22000
2016-04-12 19:53:00,+0211,0021,016093,22000
2016-04-12 20:53:00,+0228,0026,016093,22000
2016-04-12 21:53:00,+0228,0031,016093,22000
2016-04-12 22:53:00,+0228,0046,016093,04572
2016-04-12 23:53:00,+0233,0057,016093,04572
2016-04-13 00:53:00,+0228,0051,016093,22000
2016-04-13 01:53:00,+0206,0072,016093,22000
2016-04-13 03:53:00,+0178,0062,016093,22000
2016-04-13 04:53:00,+0161,0062,016093,22000
2016-04-13 05:53:00,+0156,0046,016093,01981
2016-04-13 06:53:00,+0144,0041,016093,22000
2016-04-13 08:53:00,+0133,0046,016093,22000
2016-04-13 09:53:00,+0128,0036,016093,22000
2016-04-13 10:53:00,+0122,0046,016093,01829
2016-04-13 11:53:00,+0117,0051,016093,01676
2016-04-13 12:53:00,+0117,0046,016093,01981
2016-04-13 13:53:00,+0106,0041,016093,05486
2016-04-13 14:53:00,+0122,0041,016093,07620
2016-04-13 15:53:00,+0144,0036,016093,22000
2016-04-13 16:53:00,+0161,0026,016093,06096
2016-04-13 17:53:00,+0178,0031,016093,22000
2016-04-13 18:53:00,+0189,0021,016093,22000
2016-04-13 19:53:00,+0200,0015,016093,22000
2016-04-13 21:53:00,+0217,0015,016093,22000
2016-04-13 22:53:00,+0222,0046,016093,22000
2016-04-14 00:53:00,+0211,0057,016093,06096
2016-04-14 01:53:00,+0200,0051,016093,03962
2016-04-14 02:53:00,+0183,0041,016093,05486
2016-04-14 03:53:00,+0178,0031,016093,22000
2016-04-14 05:53:00,+0156,0026,016093,22000
2016-04-14 08:53:00,+0128,0036,016093,22000
2016-04-14 09:53:00,+0122,0031,016093,04572
2016-04-14 10:53:00,+0122,0026,016093,03658
2016-04-14 11:53:00,+0117,0015,016093,03353
2016-04-14 13:53:00,+0111,0026,016093,04572
2016-04-14 14:53:00,+0139,0051,016093,22000
2016-04-14 15:53:00,+0156,0051,016093,22000
2016-04-14 16:53:00,+0172,0051,016093,22000
2016-04-14 17:53:00,+0194,0057,016093,02438
2016-04-14 18:53:00,+0183,0082,016093,06096
2016-04-14 19:53:00,+0200,0082,016093,07620
2016-04-14 20:53:00,+0200,0082,016093,22000
2016-04-14 21:53:00,+0206,0088,016093,22000
2016-04-14 22:53:00,+0206,0088,016093,22000
2016-04-14 23:53:00,+0200,0088,016093,22000
2016-04-15 00:53:00,+0189,0093,016093,22000
2016-04-15 01:53:00,+0178,0093,016093,22000
2016-04-15 03:53:00,+0150,0072,016093,22000
2016-04-15 04:53:00,+0144,0098,016093,22000
2016-04-15 05:53:00,+0128,0108,016093,22000
2016-04-15 06:53:00,+0122,0067,016093,22000
2016-04-15 07:53:00,+0111,0082,016093,22000
2016-04-15 08:53:00,+0106,0088,016093,22000
2016-04-15 09:53:00,+0100,0098,016093,22000
2016-04-15 10:53:00,+0094,0072,016093,22000
2016-04-15 11:53:00,+0089,0057,016093,22000
2016-04-15 12:53:00,+0083,0062,016093,22000
2016-04-15 13:53:00,+0078,0051,016093,22000
2016-04-15 14:53:00,+0094,0072,016093,22000
2016-04-15 15:53:00,+0111,0067,016093,22000
2016-04-15 16:53:00,+0128,0072,016093,22000
2016-04-15 17:53:00,+0150,0041,016093,22000
2016-04-15 18:53:00,+0167,0041,016093,22000
2016-04-15 19:53:00,+0189,0077,016093,22000
2016-04-15 20:53:00,+0206,0067,016093,22000
2016-04-15 21:53:00,+0211,0077,016093,22000
2016-04-15 22:53:00,+0217,0062,016093,22000
2016-04-15 23:53:00,+0222,0067,016093,22000
2016-04-16 00:53:00,+0217,0077,016093,22000
2016-04-16 01:53:00,+0211,0067,016093,22000
2016-04-16 02:53:00,+0189,0046,016093,22000
2016-04-16 03:53:00,+0178,0036,016093,22000
2016-04-16 05:53:00,+0156,0026,016093,22000
2016-04-16 07:53:00,+0122,0041,016093,22000
2016-04-16 08:53:00,+0117,0031,016093,22000
2016-04-16 09:53:00,+0117,0015,016093,22000
2016-04-16 14:53:00,+0133,0031,016093,22000
2016-04-16 15:53:00,+0161,0026,016093,22000
2016-04-16 16:53:00,+0178,0031,016093,22000
2016-04-16 17:53:00,+0200,0026,016093,22000
2016-04-16 18:53:00,+0217,0031,016093,22000
2016-04-16 20:53:00,+0233,0015,016093,22000
2016-04-16 21:53:00,+0250,0031,016093,22000
2016-04-16 22:53:00,+0250,0031,016093,22000
2016-04-16 23:53:00,+0261,0026,016093,22000
2016-04-17 00:53:00,+0250,0036,016093,22000
2016-04-17 01:53:00,+0239,0041,016093,22000
2016-04-17 02:53:00,+0217,0026,016093,22000
2016-04-17 03:53:00,+0189,0026,016093,22000
2016-04-17 04:53:00,+0178,0026,016093,22000
2016-04-17 05:53:00,+0178,0015,016093,22000
2016-04-17 06:53:00,+0167,0015,016093,22000
2016-04-17 10:53:00,+0133,0015,016093,22000
2016-04-17 12:53:00,+0117,0021,016093,22000
2016-04-17 13:53:00,+0117,0015,016093,22000
2016-04-17 15:53:00,+0183,0026,016093,22000
2016-04-17 16:53:00,+0217,0036,016093,22000
2016-04-17 17:53:00,+0233,0026,016093,22000
2016-04-17 18:53:00,+0256,0021,016093,22000
2016-04-17 19:53:00,+0272,0021,016093,22000
2016-04-17 20:53:00,+0283,0021,016093,22000
2016-04-17 21:53:00,+0300,0026,016093,22000
2016-04-17 22:53:00,+0300,0021,016093,22000
2016-04-17 23:53:00,+0306,0031,016093,22000
2016-04-18 00:53:00,+0300,0026,016093,22000
2016-04-18 01:53:00,+0294,0031,016093,22000
2016-04-18 02:53:00,+0267,0021,016093,22000
2016-04-18 03:53:00,+0244,0021,016093,22000
2016-04-18 04:53:00,+0217,0026,016093,22000
2016-04-18 05:53:00,+0206,0000,016093,22000
2016-04-18 06:53:00,+0189,0000,016093,22000
2016-04-18 13:53:00,+0144,0021,016093,22000
2016-04-18 14:53:00,+0172,0021,016093,22000
2016-04-18 15:53:00,+0206,0021,016093,07620
2016-04-18 16:53:00,+0233,0041,016093,22000
2016-04-18 17:53:00,+0256,0021,016093,07620
2016-04-18 18:53:00,+0272,0031,016093,07620
2016-04-18 19:53:00,+0283,0031,016093,22000
2016-04-18 20:53:00,+0311,0026,016093,22000
2016-04-18 21:53:00,+0317,0015,016093,22000
2016-04-18 22:53:00,+0317,0026,016093,22000
2016-04-18 23:53:00,+0322,0026,016093,22000
2016-04-19 00:53:00,+0311,0026,016093,22000
2016-04-19 01:53:00,+0294,0041,016093,22000
2016-04-19 02:53:00,+0272,0021,016093,22000
2016-04-19 03:53:00,+0250,0021,016093,22000
2016-04-19 04:53:00,+0233,0021,016093,22000
2016-04-19 05:53:00,+0211,0026,016093,22000
2016-04-19 06:53:00,+0194,0031,016093,22000
2016-04-19 08:53:00,+0178,0015,016093,22000
2016-04-19 12:53:00,+0144,0015,016093,22000
2016-04-19 13:53:00,+0144,0000,016093,03962
2016-04-19 14:53:00,+0183,0041,016093,07620
2016-04-19 15:53:00,+0206,0036,016093,07620
2016-04-19 16:53:00,+0233,0057,016093,07620
2016-04-19 17:53:00,+0256,0041,016093,22000
2016-04-19 18:53:00,+0272,0041,016093,22000
2016-04-19 19:53:00,+0294,0026,016093,22000
2016-04-19 20:53:00,+0306,0036,016093,22000
2016-04-19 21:53:00,+0311,0021,016093,22000
2016-04-19 22:53:00,+0317,0031,016093,22000
2016-04-19 23:53:00,+0311,0031,016093,04572
2016-04-20 00:53:00,+0300,0026,016093,04572
2016-04-20 01:53:00,+0300,0026,016093,04572
2016-04-20 02:53:00,+0283,0000,016093,04572
2016-04-20 03:53:00,+0267,0015,016093,04572
2016-04-20 04:53:00,+0222,0021,016093,22000
2016-04-20 05:53:00,+0217,0041,016093,22000
2016-04-20 09:53:00,+0178,0021,016093,22000
2016-04-20 10:53:00,+0161,0021,016093,22000
2016-04-20 11:53:00,+0156,0015,016093,22000
2016-04-20 12:53:00,+0144,0021,016093,22000
2016-04-20 14:53:00,+0172,0015,016093,22000
2016-04-20 15:53:00,+0194,0015,016093,22000
2016-04-20 16:53:00,+0211,0015,016093,22000
2016-04-20 17:53:00,+0233,0015,016093,22000
2016-04-20 18:53:00,+0256,0015,016093,07620
2016-04-20 19:53:00,+0272,0021,016093,07620
2016-04-20 20:53:00,+0294,0015,016093,07620
2016-04-20 21:53:00,+0283,0015,016093,07620
2016-04-20 22:53:00,+0294,0041,016093,07620
2016-04-20 23:53:00,+0294,0026,016093,07620
2016-04-21 00:53:00,+0289,0031,016093,07620
2016-04-21 01:53:00,+0267,0031,016093,06096
2016-04-21 02:53:00,+0256,0021,016093,06096
2016-04-21 03:53:00,+0222,0000,016093,06096
2016-04-21 05:53:00,+0194,0041,016093,22000
2016-04-21 06:53:00,+0178,0041,016093,22000
2016-04-21 07:53:00,+0167,0036,016093,22000
2016-04-21 09:53:00,+0150,0041,016093,05486
2016-04-21 10:53:00,+0144,0031,016093,05486
2016-04-21 11:53:00,+0139,0031,016093,05486
2016-04-21 12:53:00,+0139,0031,016093,05486
2016-04-21 13:53:00,+0128,0026,016093,05486
2016-04-21 14:53:00,+0150,0026,016093,07620
2016-04-21 15:53:00,+0172,0015,016093,07620
2016-04-21 16:53:00,+0194,0015,016093,07620
2016-04-21 17:53:00,+0211,0021,016093,07620
2016-04-21 18:53:00,+0233,0015,016093,07620
2016-04-21 20:53:00,+0267,0015,016093,07620
2016-04-21 21:53:00,+0272,0026,016093,07620
2016-04-21 22:53:00,+0289,0036,016093,06096
2016-04-21 23:53:00,+0283,0026,016093,06096
2016-04-22 00:53:00,+0283,0021,016093,22000
2016-04-22 01:53:00,+0272,0041,016093,22000
2016-04-22 02:53:00,+0244,0026,016093,22000
2016-04-22 03:53:00,+0217,0072,016093,22000
2016-04-22 04:53:00,+0189,0051,016093,22000
2016-04-22 05:53:00,+0178,0051,016093,22000
2016-04-22 06:53:00,+0167,0051,016093,06096
2016-04-22 07:53:00,+0161,0031,016093,06096
2016-04-22 08:53:00,+0150,0031,016093,22000
2016-04-22 09:53:00,+0150,0051,016093,22000
2016-04-22 10:53:00,+0144,0036,016093,06096
2016-04-22 11:53:00,+0144,0015,016093,01341
2016-04-22 12:53:00,+0144,0000,016093,01676
2016-04-22 14:53:00,+0161,0041,016093,22000
2016-04-22 15:53:00,+0167,0046,016093,22000
2016-04-22 16:53:00,+0194,0046,016093,22000
2016-04-22 17:53:00,+0206,0062,016093,22000
2016-04-22 18:53:00,+0222,0082,016093,22000
2016-04-22 19:53:00,+0233,0082,016093,01433
2016-04-22 20:53:00,+0239,0051,016093,02743
2016-04-22 21:40:00,+0167,0108,011265,01981
2016-04-22 21:51:00,+0160,0098,004023,01829
2016-04-22 21:53:00,+0156,0098,004828,01829
2016-04-22 22:53:00,+0150,0082,016093,01524
2016-04-22 23:53:00,+0150,0031,016093,01341
2016-04-23 00:25:00,+0161,0057,016093,01402
2016-04-23 00:53:00,+0161,0057,016093,01676
2016-04-23 01:53:00,+0156,0077,016093,03048
2016-04-23 02:53:00,+0150,0077,016093,22000
2016-04-23 03:53:00,+0139,0046,016093,22000
2016-04-23 04:53:00,+0133,0036,016093,22000
2016-04-23 05:53:00,+0133,0036,016093,01433
2016-04-23 06:53:00,+0128,0036,016093,02286
2016-04-23 07:53:00,+0117,0036,016093,22000
2016-04-23 08:53:00,+0117,0036,016093,22000
2016-04-23 09:53:00,+0111,0036,016093,22000
2016-04-23 12:53:00,+0094,0031,016093,22000
2016-04-23 13:53:00,+0100,0041,016093,22000
2016-04-23 14:53:00,+0117,0057,016093,22000
2016-04-23 15:53:00,+0139,0046,016093,22000
2016-04-23 16:53:00,+0161,0051,016093,22000
2016-04-23 17:53:00,+0178,0057,016093,22000
2016-04-23 18:53:00,+0178,0021,016093,01189
2016-04-23 19:53:00,+0200,0036,016093,01402
2016-04-23 20:53:00,+0194,0015,016093,22000
2016-04-23 21:53:00,+0211,0036,016093,22000
2016-04-23 22:53:00,+0217,0046,016093,22000
2016-04-23 23:53:00,+0211,0031,016093,22000
2016-04-24 00:53:00,+0206,0036,016093,22000
2016-04-24 01:53:00,+0200,0051,016093,22000
2016-04-24 02:53:00,+0189,0051,016093,22000
2016-04-24 04:53:00,+0167,0051,016093,22000
2016-04-24 05:53:00,+0156,0041,016093,22000
2016-04-24 06:53:00,+0144,0046,016093,22000
2016-04-24 09:53:00,+0128,0041,016093,22000
2016-04-24 11:53:00,+0122,0041,016093,06096
2016-04-24 12:53:00,+0122,0041,016093,04572
2016-04-24 13:53:00,+0122,0031,016093,04572
2016-04-24 14:53:00,+0133,0036,016093,04572
2016-04-24 15:53:00,+0139,0041,016093,06096
2016-04-24 16:53:00,+0161,0041,016093,04572
2016-04-24 17:53:00,+0167,0026,016093,06096
2016-04-24 18:53:00,+0178,0026,016093,22000
2016-04-24 19:53:00,+0200,0015,016093,06096
2016-04-24 20:53:00,+0217,0041,016093,01372
2016-04-24 21:53:00,+0228,0041,016093,01524
2016-04-24 22:53:00,+0233,0062,016093,01829
2016-04-24 23:53:00,+0233,0036,016093,02286
2016-04-25 00:53:00,+0217,0062,016093,03962
