datetime,rive_temp,rive_wind,rive_vis,rive_ceil
2016-08-23 21:53:00,+0333,0051,016093,22000
2016-08-24 04:53:00,+0244,0021,016093,22000
2016-08-24 16:53:00,+0244,0015,014484,22000
2016-08-24 17:53:00,+0278,0000,014484,22000
2016-08-24 19:53:00,+0317,0026,016093,22000
2016-08-24 20:32:00,+0328,0015,016093,22000
2016-08-24 21:53:00,+0344,0046,016093,22000
2016-08-24 22:53:00,+0333,0057,016093,22000
2016-08-24 23:53:00,+0333,0031,016093,22000
2016-08-25 01:53:00,+0289,0036,016093,22000
2016-08-25 02:53:00,+0261,0036,016093,22000
2016-08-25 03:53:00,+0250,0036,016093,22000
2016-08-25 04:53:00,+0233,0021,016093,22000
2016-08-25 15:53:00,+0206,0021,014484,22000
2016-08-25 16:53:00,+0228,0021,014484,22000
2016-08-25 17:53:00,+0261,0026,014484,22000
2016-08-25 19:53:00,+0300,0015,016093,22000
2016-08-25 20:53:00,+0322,0036,016093,22000
2016-08-26 05:53:00,+0194,0021,016093,22000
2016-08-26 09:22:00,+0172,0000,014484,00518
2016-08-26 10:53:00,+0172,0000,011265,00244
2016-08-26 11:53:00,+0172,0000,012875,00244
2016-08-26 12:53:00,+0172,0015,012875,00244
2016-08-26 13:53:00,+0172,0000,009656,00244
2016-08-26 14:53:00,+0178,0000,009656,00244
2016-08-26 15:53:00,+0178,0000,008047,00274
2016-08-26 16:51:00,+0190,0000,009656,00366
2016-08-26 16:53:00,+0189,0015,009656,00366
2016-08-26 17:53:00,+0200,0026,009656,00427
2016-08-26 18:00:00,+0206,0021,009656,00488
2016-08-26 18:53:00,+0228,0031,011265,00488
2016-08-26 19:00:00,+0222,0015,011265,22000
2016-08-26 19:53:00,+0250,0031,012875,22000
2016-08-26 20:53:00,+0272,0026,016093,22000
2016-08-26 21:53:00,+0289,0046,016093,22000
2016-08-27 02:53:00,+0211,0036,016093,22000
2016-08-27 08:53:00,+0167,0021,014484,22000
2016-08-27 09:51:00,+0170,0021,014484,00396
2016-08-27 09:53:00,+0167,0015,014484,00396
2016-08-27 10:53:00,+0172,0021,016093,00335
2016-08-27 11:53:00,+0172,0015,014484,00335
2016-08-27 12:53:00,+0172,0015,012875,00366
2016-08-27 13:53:00,+0172,0000,011265,00396
2016-08-27 14:53:00,+0178,0015,009656,00396
2016-08-27 15:53:00,+0178,0015,009656,00396
2016-08-27 16:53:00,+0183,0000,009656,00427
2016-08-27 17:51:00,+0190,0015,011265,00518
2016-08-27 17:53:00,+0189,0026,011265,00518
2016-08-27 21:53:00,+0283,0021,016093,22000
2016-08-27 22:53:00,+0289,0036,016093,22000
2016-08-27 23:53:00,+0283,0036,016093,22000
2016-08-28 07:53:00,+0194,0015,016093,22000
2016-08-28 14:53:00,+0189,0000,011265,22000
2016-08-28 15:53:00,+0206,0021,011265,22000
2016-08-28 17:53:00,+0261,0015,009656,22000
2016-08-28 18:53:00,+0283,0000,011265,22000
2016-08-28 22:53:00,+0344,0067,016093,22000
2016-08-29 01:53:00,+0289,0051,016093,22000
2016-08-29 10:53:00,+0194,0015,016093,22000
2016-08-29 16:53:00,+0256,0021,016093,22000
2016-08-29 17:53:00,+0294,0026,016093,22000
2016-08-29 19:53:00,+0344,0021,016093,22000
2016-08-29 20:53:00,+0372,0041,016093,22000
2016-08-29 21:53:00,+0378,0051,016093,22000
2016-08-29 22:53:00,+0372,0062,016093,22000
2016-08-29 23:53:00,+0356,0057,016093,22000
2016-08-30 01:53:00,+0317,0036,016093,22000
2016-08-30 04:53:00,+0272,0015,016093,22000
2016-08-30 14:53:00,+0222,0015,016093,22000
2016-08-30 17:53:00,+0300,0021,014484,22000
2016-08-30 18:53:00,+0328,0036,016093,22000
2016-08-30 19:53:00,+0350,0031,016093,22000
2016-08-30 21:53:00,+0378,0057,016093,22000
2016-08-30 22:53:00,+0378,0062,016093,22000
2016-08-30 23:53:00,+0356,0046,016093,22000
2016-08-31 04:53:00,+0261,0015,016093,22000
2016-08-31 14:53:00,+0233,0000,012875,22000
2016-08-31 15:53:00,+0261,0000,014484,22000
2016-08-31 18:53:00,+0339,0041,016093,22000
2016-08-31 19:53:00,+0361,0036,016093,22000
2016-08-31 20:53:00,+0378,0046,016093,22000
2016-08-31 22:53:00,+0383,0051,016093,22000
2016-08-31 23:53:00,+0372,0062,016093,22000
2016-09-01 02:53:00,+0294,0026,016093,22000
2016-09-01 03:53:00,+0278,0015,016093,22000
2016-09-01 06:53:00,+0228,0015,016093,22000
2016-09-01 14:53:00,+0217,0015,012875,22000
2016-09-01 15:53:00,+0233,0021,016093,22000
2016-09-01 17:53:00,+0294,0026,016093,22000
2016-09-01 19:53:00,+0339,0031,016093,22000
2016-09-01 20:53:00,+0344,0046,016093,22000
2016-09-01 21:53:00,+0344,0062,016093,22000
2016-09-01 23:53:00,+0317,0067,016093,22000
2016-09-02 00:53:00,+0300,0057,016093,22000
2016-09-02 01:53:00,+0272,0046,016093,22000
2016-09-02 06:53:00,+0194,0026,014484,22000
2016-09-02 07:40:00,+0189,0015,014484,00305
2016-09-02 07:53:00,+0189,0015,014484,00305
2016-09-02 08:17:00,+0189,0026,012875,00213
2016-09-02 08:53:00,+0183,0000,009656,00183
2016-09-02 09:53:00,+0189,0015,008047,00183
2016-09-02 10:53:00,+0183,0000,006437,00152
2016-09-02 11:53:00,+0189,0015,006437,00183
2016-09-02 12:53:00,+0189,0000,008047,00213
2016-09-02 13:53:00,+0189,0000,004828,00213
2016-09-02 14:53:00,+0189,0015,004828,00244
2016-09-02 15:53:00,+0194,0000,004828,00244
2016-09-02 16:53:00,+0200,0000,004828,00274
2016-09-02 17:25:00,+0211,0021,004828,00305
2016-09-02 17:42:00,+0217,0015,006437,22000
2016-09-02 17:53:00,+0217,0015,006437,22000
2016-09-02 18:53:00,+0256,0026,008047,22000
2016-09-02 19:53:00,+0289,0026,014484,22000
2016-09-02 21:53:00,+0317,0046,016093,22000
2016-09-03 07:53:00,+0178,0021,016093,22000
2016-09-03 08:31:00,+0178,0015,014484,00518
2016-09-03 08:44:00,+0172,0021,012875,22000
2016-09-03 08:53:00,+0172,0015,011265,00518
2016-09-03 09:36:00,+0172,0015,011265,00427
2016-09-03 09:50:00,+0170,0000,012875,00396
2016-09-03 10:53:00,+0178,0000,014484,00244
2016-09-03 11:53:00,+0183,0000,012875,00274
2016-09-03 12:53:00,+0178,0015,008047,00244
2016-09-03 13:53:00,+0172,0015,008047,00213
2016-09-03 14:53:00,+0167,0000,004828,00274
2016-09-03 15:53:00,+0178,0000,004828,00274
2016-09-03 16:53:00,+0200,0000,009656,00457
2016-09-03 17:53:00,+0211,0000,014484,00732
2016-09-03 18:07:00,+0217,0015,016093,00732
2016-09-03 19:53:00,+0250,0036,016093,22000
2016-09-03 21:53:00,+0278,0036,016093,22000
2016-09-04 08:08:00,+0172,0000,016093,00579
2016-09-04 08:41:00,+0172,0000,016093,00640
2016-09-04 09:53:00,+0172,0015,016093,00610
2016-09-04 10:53:00,+0178,0021,016093,00579
2016-09-04 11:53:00,+0178,0021,016093,00579
2016-09-04 12:53:00,+0178,0000,016093,00732
2016-09-04 13:53:00,+0183,0015,016093,00945
2016-09-04 14:53:00,+0183,0000,016093,01006
2016-09-04 15:53:00,+0189,0015,016093,01006
2016-09-04 16:53:00,+0194,0021,016093,00914
2016-09-04 17:53:00,+0211,0026,016093,01158
2016-09-04 22:53:00,+0261,0057,016093,22000
2016-09-05 02:53:00,+0200,0036,016093,22000
2016-09-05 07:53:00,+0172,0000,016093,01128
2016-09-05 08:53:00,+0172,0000,016093,00762
2016-09-05 10:53:00,+0178,0015,016093,00762
2016-09-05 11:37:00,+0178,0000,016093,00945
2016-09-05 11:46:00,+0178,0000,016093,00610
2016-09-05 12:27:00,+0178,0000,016093,01006
2016-09-05 12:53:00,+0178,0000,016093,00579
2016-09-05 13:08:00,+0178,0000,016093,01036
2016-09-05 13:53:00,+0178,0015,016093,00610
2016-09-05 14:53:00,+0178,0000,016093,00914
2016-09-05 15:53:00,+0183,0021,016093,00914
2016-09-05 16:53:00,+0194,0015,016093,00975
2016-09-05 17:53:00,+0211,0000,016093,01006
2016-09-05 23:53:00,+0261,0046,016093,22000
2016-09-06 01:53:00,+0222,0057,016093,22000
2016-09-06 10:29:00,+0167,0000,016093,00792
2016-09-06 10:53:00,+0167,0000,016093,00732
2016-09-06 11:53:00,+0161,0000,016093,00701
2016-09-06 13:53:00,+0156,0000,014484,00579
2016-09-06 14:53:00,+0172,0000,012875,00366
2016-09-06 17:53:00,+0222,0026,014484,22000
2016-09-06 18:53:00,+0239,0000,012875,22000
2016-09-06 19:53:00,+0267,0021,014484,22000
2016-09-06 21:53:00,+0311,0041,016093,22000
2016-09-06 22:53:00,+0322,0036,016093,22000
2016-09-07 02:53:00,+0244,0031,016093,22000
2016-09-07 04:53:00,+0217,0026,016093,22000
2016-09-07 11:53:00,+0178,0021,016093,22000
2016-09-07 14:53:00,+0194,0000,012875,22000
2016-09-07 15:53:00,+0217,0000,012875,22000
2016-09-07 16:53:00,+0239,0026,011265,22000
2016-09-07 17:53:00,+0267,0036,011265,22000
2016-09-07 20:53:00,+0306,0051,014484,22000
2016-09-07 21:53:00,+0300,0046,016093,22000
2016-09-07 22:53:00,+0289,0072,016093,22000
2016-09-08 03:53:00,+0200,0026,016093,22000
2016-09-08 05:53:00,+0189,0015,016093,22000
2016-09-08 06:53:00,+0183,0021,014484,22000
2016-09-08 07:53:00,+0178,0026,012875,22000
2016-09-08 08:19:00,+0178,0021,012875,00549
2016-09-08 08:53:00,+0178,0000,012875,00518
2016-09-08 09:27:00,+0178,0015,012875,00396
2016-09-08 09:53:00,+0183,0015,012875,00366
2016-09-08 10:53:00,+0183,0015,012875,00335
2016-09-08 11:53:00,+0183,0015,009656,00305
2016-09-08 12:53:00,+0178,0021,009656,00305
2016-09-08 13:53:00,+0183,0015,008047,00305
2016-09-08 14:53:00,+0183,0000,006437,00305
2016-09-08 15:53:00,+0189,0000,006437,00366
2016-09-08 16:53:00,+0206,0000,008047,22000
2016-09-08 17:53:00,+0228,0026,009656,22000
2016-09-08 18:53:00,+0256,0031,014484,22000
2016-09-08 20:53:00,+0311,0051,016093,22000
2016-09-08 21:53:00,+0300,0046,016093,22000
2016-09-09 13:53:00,+0167,0000,006437,22000
2016-09-09 14:53:00,+0178,0000,006437,22000
2016-09-09 15:00:00,+0178,0000,008047,00457
2016-09-09 19:53:00,+0294,0021,016093,22000
2016-09-09 20:53:00,+0322,0036,016093,22000
2016-09-10 04:53:00,+0222,0015,016093,22000
2016-09-10 12:53:00,+0178,0015,016093,22000
2016-09-10 15:53:00,+0211,0015,011265,22000
2016-09-10 16:53:00,+0239,0015,012875,22000
2016-09-10 17:53:00,+0272,0026,016093,22000
2016-09-10 18:53:00,+0294,0015,016093,22000
2016-09-10 20:53:00,+0344,0041,016093,22000
2016-09-10 21:53:00,+0350,0036,016093,22000
2016-09-10 23:53:00,+0333,0046,016093,22000
2016-09-11 00:53:00,+0306,0057,016093,22000
2016-09-11 19:53:00,+0317,0036,016093,22000
2016-09-11 23:53:00,+0311,0046,016093,22000
2016-09-12 04:53:00,+0206,0026,016093,22000
2016-09-12 05:53:00,+0200,0021,016093,22000
2016-09-12 08:53:00,+0167,0015,012875,22000
2016-09-12 09:53:00,+0161,0015,011265,22000
2016-09-12 10:53:00,+0161,0015,009656,22000
2016-09-12 10:59:00,+0161,0015,009656,00305
2016-09-12 11:15:00,+0161,0021,009656,00122
2016-09-12 11:43:00,+0167,0015,009656,00152
2016-09-12 11:53:00,+0167,0021,009656,00152
2016-09-12 12:53:00,+0167,0015,009656,00213
2016-09-12 13:53:00,+0172,0000,009656,00274
2016-09-12 14:46:00,+0172,0000,009656,00335
2016-09-12 14:53:00,+0178,0000,009656,00335
2016-09-12 15:53:00,+0178,0000,011265,00366
2016-09-12 16:36:00,+0183,0000,011265,00457
2016-09-12 16:53:00,+0189,0000,011265,00488
2016-09-12 17:48:00,+0210,0000,012875,22000
2016-09-12 17:53:00,+0206,0015,012875,22000
2016-09-12 20:53:00,+0267,0031,016093,22000
2016-09-12 22:53:00,+0244,0072,016093,22000
2016-09-13 01:53:00,+0194,0031,016093,22000
2016-09-13 03:53:00,+0183,0021,016093,01128
2016-09-13 04:39:00,+0183,0015,016093,00884
2016-09-13 04:53:00,+0183,0000,016093,00823
2016-09-13 05:13:00,+0183,0000,016093,01128
2016-09-13 05:53:00,+0183,0015,016093,01189
2016-09-13 06:53:00,+0178,0000,016093,01219
2016-09-13 07:53:00,+0178,0031,016093,01219
2016-09-13 08:53:00,+0178,0000,016093,01250
2016-09-13 09:53:00,+0178,0015,016093,01219
2016-09-13 10:53:00,+0178,0021,016093,01250
2016-09-13 11:53:00,+0172,0015,016093,01250
2016-09-13 12:53:00,+0172,0000,016093,01311
2016-09-13 13:53:00,+0172,0015,016093,01463
2016-09-13 14:53:00,+0178,0000,016093,01494
2016-09-13 15:53:00,+0183,0026,016093,01402
2016-09-13 16:53:00,+0183,0000,016093,01219
2016-09-13 17:53:00,+0189,0031,016093,01158
2016-09-13 18:53:00,+0189,0021,016093,01097
2016-09-13 19:53:00,+0194,0021,016093,01280
2016-09-13 21:53:00,+0222,0041,016093,01829
2016-09-13 23:53:00,+0228,0036,016093,22000
2016-09-14 04:53:00,+0167,0021,016093,01311
2016-09-14 14:46:00,+0150,0000,016093,00762
2016-09-14 15:51:00,+0170,0000,016093,22000
2016-09-14 16:53:00,+0183,0015,016093,22000
2016-09-14 18:53:00,+0217,0021,016093,22000
2016-09-14 23:53:00,+0278,0041,016093,22000
2016-09-15 01:53:00,+0233,0046,016093,22000
2016-09-15 14:53:00,+0156,0021,016093,22000
2016-09-15 22:53:00,+0289,0057,016093,22000
2016-09-16 05:53:00,+0189,0021,016093,22000
2016-09-16 08:53:00,+0156,0015,016093,22000
2016-09-16 15:53:00,+0189,0015,016093,22000
2016-09-16 22:53:00,+0306,0057,016093,22000
2016-09-16 23:53:00,+0283,0057,016093,22000
2016-09-17 10:53:00,+0161,0021,016093,22000
2016-09-17 18:53:00,+0272,0026,016093,22000
2016-09-17 19:53:00,+0300,0031,016093,22000
2016-09-17 20:53:00,+0328,0031,016093,22000
2016-09-17 21:53:00,+0339,0041,016093,22000
2016-09-18 01:53:00,+0289,0026,016093,22000
2016-09-18 10:53:00,+0172,0015,016093,22000
2016-09-18 11:53:00,+0178,0026,016093,22000
2016-09-18 13:53:00,+0183,0026,016093,22000
2016-09-18 14:53:00,+0200,0015,016093,22000
2016-09-18 17:53:00,+0333,0015,016093,22000
2016-09-18 18:53:00,+0372,0000,016093,22000
2016-09-18 19:53:00,+0394,0021,016093,22000
2016-09-18 20:53:00,+0406,0026,016093,22000
2016-09-18 21:53:00,+0406,0041,016093,22000
2016-09-18 22:53:00,+0389,0057,016093,22000
2016-09-18 23:53:00,+0378,0062,016093,22000
2016-09-19 02:53:00,+0278,0026,016093,22000
2016-09-19 08:53:00,+0222,0015,014484,22000
2016-09-19 10:53:00,+0206,0021,016093,22000
2016-09-19 13:53:00,+0194,0015,016093,04572
2016-09-19 15:53:00,+0267,0015,016093,04572
2016-09-19 18:53:00,+0367,0031,016093,04572
2016-09-19 19:53:00,+0372,0026,016093,22000
2016-09-19 20:53:00,+0372,0021,016093,22000
2016-09-19 21:53:00,+0344,0041,016093,03048
2016-09-19 23:53:00,+0300,0046,016093,03048
2016-09-20 02:53:00,+0272,0015,016093,22000
2016-09-20 05:53:00,+0244,0015,016093,22000
2016-09-20 10:53:00,+0217,0036,016093,22000
2016-09-20 11:53:00,+0222,0026,016093,22000
2016-09-20 13:53:00,+0228,0021,016093,02438
2016-09-20 14:53:00,+0239,0021,016093,04572
2016-09-20 15:53:00,+0244,0021,016093,04572
2016-09-20 16:53:00,+0272,0031,016093,04572
2016-09-20 17:53:00,+0267,0046,016093,22000
2016-09-20 18:53:00,+0283,0041,016093,06096
2016-09-20 19:53:00,+0283,0041,016093,04572
2016-09-20 20:53:00,+0278,0046,016093,03048
2016-09-20 21:53:00,+0267,0031,016093,03353
2016-09-20 22:53:00,+0261,0046,016093,02743
2016-09-20 23:53:00,+0256,0046,016093,03048
2016-09-21 00:53:00,+0267,0036,016093,03048
2016-09-21 01:53:00,+0256,0026,016093,22000
2016-09-21 02:53:00,+0244,0026,016093,22000
2016-09-21 05:53:00,+0228,0015,016093,22000
2016-09-21 08:53:00,+0206,0015,016093,22000
2016-09-21 10:53:00,+0206,0000,016093,03658
2016-09-21 11:53:00,+0206,0021,016093,03353
2016-09-21 12:53:00,+0206,0000,016093,03048
2016-09-21 13:53:00,+0211,0026,016093,03353
2016-09-21 14:53:00,+0222,0021,016093,03353
2016-09-21 15:53:00,+0239,0015,016093,03353
2016-09-21 16:53:00,+0256,0000,016093,03353
2016-09-21 18:53:00,+0283,0000,016093,03658
2016-09-21 21:53:00,+0317,0041,016093,22000
2016-09-22 11:53:00,+0189,0015,016093,22000
2016-09-22 12:17:00,+0189,0015,016093,00488
2016-09-22 12:45:00,+0189,0015,014484,00396
2016-09-22 12:53:00,+0189,0000,014484,00396
2016-09-22 13:20:00,+0189,0000,012875,00457
2016-09-22 13:53:00,+0194,0015,012875,00488
2016-09-22 14:53:00,+0194,0015,009656,00518
2016-09-22 15:09:00,+0200,0015,009656,22000
2016-09-22 15:37:00,+0206,0036,009656,00610
2016-09-22 15:53:00,+0206,0031,009656,00610
2016-09-22 16:53:00,+0217,0036,012875,00792
2016-09-22 17:51:00,+0230,0026,016093,22000
2016-09-22 17:53:00,+0233,0031,016093,00823
2016-09-22 20:53:00,+0267,0046,016093,22000
2016-09-22 21:53:00,+0261,0077,014484,22000
2016-09-22 22:53:00,+0244,0067,016093,22000
2016-09-23 00:53:00,+0228,0046,016093,22000
2016-09-23 03:53:00,+0183,0031,016093,22000
2016-09-23 05:53:00,+0172,0015,016093,22000
2016-09-23 13:53:00,+0122,0015,016093,22000
2016-09-23 15:53:00,+0167,0015,016093,22000
2016-09-23 16:53:00,+0189,0015,016093,22000
2016-09-23 17:53:00,+0217,0026,016093,22000
2016-09-23 19:53:00,+0261,0031,016093,22000
2016-09-23 20:53:00,+0283,0041,016093,22000
2016-09-23 21:53:00,+0283,0021,016093,22000
2016-09-23 22:53:00,+0289,0031,016093,22000
2016-09-24 02:53:00,+0228,0036,016093,22000
2016-09-24 06:53:00,+0178,0015,016093,22000
2016-09-24 07:53:00,+0172,0015,016093,22000
2016-09-24 09:53:00,+0161,0026,016093,22000
2016-09-24 12:53:00,+0156,0021,016093,22000
2016-09-24 18:53:00,+0339,0057,016093,22000
2016-09-24 19:53:00,+0344,0036,016093,22000
2016-09-24 20:53:00,+0350,0046,016093,22000
2016-09-24 21:53:00,+0356,0036,016093,22000
2016-09-24 22:53:00,+0356,0051,016093,22000
2016-09-24 23:53:00,+0333,0072,016093,22000
2016-09-25 02:53:00,+0267,0026,016093,22000
2016-09-25 05:53:00,+0228,0021,016093,22000
2016-09-25 07:53:00,+0233,0015,016093,22000
2016-09-25 10:53:00,+0189,0015,016093,22000
2016-09-25 11:53:00,+0167,0015,016093,22000
2016-09-25 12:53:00,+0178,0036,016093,22000
2016-09-25 15:53:00,+0278,0031,016093,22000
2016-09-25 16:53:00,+0317,0041,016093,22000
2016-09-25 18:53:00,+0344,0051,016093,22000
2016-09-25 19:53:00,+0361,0046,016093,22000
2016-09-25 20:53:00,+0361,0067,016093,22000
2016-09-25 21:53:00,+0367,0057,014484,22000
2016-09-25 22:53:00,+0372,0062,016093,22000
2016-09-25 23:53:00,+0367,0051,016093,22000
2016-09-26 00:53:00,+0350,0051,016093,22000
2016-09-26 01:53:00,+0333,0041,016093,22000
2016-09-26 02:53:00,+0322,0036,016093,22000
2016-09-26 03:53:00,+0306,0021,016093,22000
2016-09-26 04:53:00,+0283,0021,016093,22000
2016-09-26 07:53:00,+0239,0036,016093,22000
2016-09-26 10:53:00,+0194,0015,016093,22000
2016-09-26 11:53:00,+0211,0026,016093,22000
2016-09-26 12:53:00,+0200,0021,016093,22000
2016-09-26 14:53:00,+0239,0021,016093,22000
2016-09-26 16:53:00,+0317,0015,016093,22000
2016-09-26 17:53:00,+0350,0026,016093,22000
2016-09-26 19:53:00,+0383,0031,016093,22000
2016-09-26 20:53:00,+0378,0046,016093,22000
2016-09-26 21:53:00,+0378,0046,016093,04572
2016-09-26 22:53:00,+0372,0057,016093,22000
2016-09-26 23:53:00,+0372,0015,016093,04572
2016-09-27 00:53:00,+0344,0036,016093,22000
2016-09-27 02:53:00,+0300,0026,016093,22000
2016-09-27 03:53:00,+0278,0015,016093,22000
2016-09-27 07:53:00,+0228,0031,016093,22000
2016-09-27 10:53:00,+0228,0026,016093,22000
2016-09-27 11:53:00,+0222,0021,016093,22000
2016-09-27 13:53:00,+0211,0000,016093,05486
2016-09-27 15:53:00,+0278,0026,016093,22000
2016-09-27 16:53:00,+0294,0026,016093,04572
2016-09-27 17:53:00,+0328,0051,016093,04572
2016-09-27 18:53:00,+0339,0072,016093,04572
2016-09-27 19:53:00,+0356,0062,016093,04572
2016-09-27 20:53:00,+0356,0046,016093,22000
2016-09-27 21:53:00,+0356,0046,016093,22000
2016-09-27 22:53:00,+0361,0057,016093,22000
2016-09-27 23:53:00,+0328,0051,016093,22000
2016-09-28 00:53:00,+0322,0026,016093,04572
2016-09-28 01:53:00,+0294,0036,016093,04572
2016-09-28 04:53:00,+0261,0015,016093,22000
2016-09-28 08:53:00,+0228,0021,016093,22000
2016-09-28 20:53:00,+0350,0046,016093,22000
2016-09-28 21:53:00,+0339,0036,016093,22000
2016-09-28 22:53:00,+0344,0036,016093,03353
2016-09-28 23:53:00,+0339,0067,016093,03353
2016-09-29 00:02:00,+0333,0067,016093,03353
2016-09-29 00:53:00,+0311,0036,016093,03353
2016-09-29 01:53:00,+0289,0031,016093,03048
2016-09-29 03:53:00,+0278,0015,016093,22000
2016-09-29 14:53:00,+0222,0015,016093,22000
2016-09-29 15:53:00,+0250,0015,016093,22000
2016-09-29 17:53:00,+0317,0015,016093,22000
2016-09-29 18:53:00,+0339,0000,016093,22000
2016-09-29 21:53:00,+0356,0057,016093,22000
2016-09-29 22:53:00,+0350,0082,016093,22000
2016-09-29 23:53:00,+0339,0077,016093,22000
2016-09-30 02:53:00,+0272,0031,016093,22000
2016-09-30 04:53:00,+0256,0015,016093,22000
2016-09-30 08:53:00,+0217,0015,016093,22000
2016-09-30 10:53:00,+0206,0021,016093,22000
2016-09-30 20:53:00,+0339,0041,016093,22000
2016-09-30 21:53:00,+0344,0072,014484,22000
2016-09-30 23:53:00,+0328,0082,016093,22000
2016-10-01 02:53:00,+0267,0041,016093,22000
2016-10-01 03:53:00,+0261,0026,016093,22000
2016-10-01 04:53:00,+0250,0021,016093,22000
2016-10-01 13:53:00,+0178,0015,016093,22000
2016-10-01 15:53:00,+0228,0015,016093,22000
2016-10-01 19:53:00,+0311,0036,016093,22000
2016-10-01 23:53:00,+0306,0067,016093,22000
2016-10-02 07:53:00,+0189,0015,016093,22000
2016-10-02 18:53:00,+0239,0021,016093,22000
2016-10-02 22:53:00,+0256,0057,016093,22000
2016-10-03 00:53:00,+0228,0067,016093,22000
2016-10-03 02:53:00,+0194,0031,016093,22000
2016-10-03 05:53:00,+0172,0015,016093,22000
2016-10-03 06:35:00,+0172,0015,016093,00457
2016-10-03 07:53:00,+0172,0026,016093,00640
2016-10-03 08:39:00,+0161,0026,016093,22000
2016-10-03 08:53:00,+0161,0021,016093,22000
2016-10-03 11:53:00,+0150,0000,016093,00914
2016-10-03 12:53:00,+0150,0000,016093,01372
2016-10-03 13:53:00,+0144,0015,016093,22000
2016-10-03 14:53:00,+0156,0021,016093,01006
2016-10-03 15:53:00,+0167,0021,016093,00518
2016-10-03 16:11:00,+0172,0015,016093,01341
2016-10-03 18:53:00,+0222,0021,016093,22000
2016-10-03 22:53:00,+0250,0067,016093,22000
2016-10-03 23:53:00,+0239,0072,016093,22000
2016-10-04 07:53:00,+0156,0021,016093,22000
2016-10-04 20:53:00,+0256,0021,016093,22000
2016-10-04 22:53:00,+0261,0067,016093,22000
2016-10-04 23:53:00,+0239,0057,016093,22000
2016-10-05 01:53:00,+0206,0051,016093,22000
2016-10-05 05:53:00,+0172,0015,016093,01311
2016-10-05 07:53:00,+0167,0015,016093,22000
2016-10-05 10:53:00,+0172,0021,016093,00732
2016-10-05 11:53:00,+0167,0015,016093,00762
2016-10-05 12:53:00,+0167,0000,016093,00914
2016-10-05 13:30:00,+0167,0021,016093,00884
2016-10-05 13:53:00,+0172,0015,016093,00884
2016-10-05 14:53:00,+0172,0026,016093,00853
2016-10-05 15:51:00,+0180,0041,016093,00945
2016-10-05 15:53:00,+0178,0046,016093,00945
2016-10-05 16:53:00,+0189,0031,016093,00975
2016-10-05 17:53:00,+0200,0015,016093,06096
2016-10-05 18:53:00,+0217,0031,016093,22000
2016-10-05 23:53:00,+0239,0067,016093,22000
2016-10-06 01:53:00,+0206,0051,016093,22000
2016-10-06 13:53:00,+0128,0015,014484,22000
2016-10-06 14:53:00,+0144,0015,012875,22000
2016-10-06 18:53:00,+0300,0031,016093,22000
2016-10-06 20:53:00,+0322,0041,016093,22000
2016-10-06 22:53:00,+0328,0031,016093,22000
2016-10-07 00:53:00,+0311,0041,016093,22000
2016-10-07 03:53:00,+0228,0021,016093,22000
2016-10-07 08:53:00,+0183,0015,016093,22000
2016-10-07 09:53:00,+0178,0021,016093,22000
2016-10-07 10:53:00,+0167,0021,016093,22000
2016-10-07 11:53:00,+0144,0021,016093,22000
2016-10-07 12:53:00,+0144,0026,016093,22000
2016-10-07 13:53:00,+0150,0036,016093,22000
2016-10-07 14:53:00,+0167,0036,016093,22000
2016-10-07 15:53:00,+0206,0031,016093,22000
2016-10-07 16:53:00,+0267,0021,016093,22000
2016-10-07 17:53:00,+0300,0041,016093,22000
2016-10-07 18:53:00,+0311,0031,016093,06096
2016-10-07 20:53:00,+0339,0041,016093,06096
2016-10-07 21:53:00,+0344,0036,016093,06096
2016-10-07 23:53:00,+0344,0026,016093,06096
2016-10-08 00:53:00,+0306,0021,016093,22000
2016-10-08 01:53:00,+0278,0015,016093,22000
2016-10-08 05:53:00,+0211,0015,016093,22000
2016-10-08 06:53:00,+0206,0015,016093,22000
2016-10-08 07:53:00,+0200,0026,016093,22000
2016-10-08 08:53:00,+0183,0021,016093,22000
2016-10-08 09:53:00,+0183,0015,016093,22000
2016-10-08 11:53:00,+0172,0026,016093,22000
2016-10-08 21:53:00,+0344,0041,016093,22000
2016-10-08 22:53:00,+0339,0062,016093,22000
2016-10-09 02:53:00,+0250,0021,016093,22000
2016-10-09 04:53:00,+0217,0015,016093,22000
2016-10-09 08:53:00,+0167,0021,016093,22000
2016-10-09 09:53:00,+0172,0015,016093,22000
2016-10-09 10:53:00,+0167,0021,016093,22000
2016-10-09 12:53:00,+0139,0015,016093,22000
2016-10-09 14:53:00,+0172,0015,016093,22000
2016-10-09 15:53:00,+0206,0015,016093,22000
2016-10-09 19:53:00,+0333,0036,016093,22000
2016-10-09 21:53:00,+0356,0072,016093,22000
2016-10-09 22:53:00,+0344,0072,016093,22000
2016-10-09 23:53:00,+0328,0067,016093,06096
2016-10-10 10:53:00,+0172,0021,016093,22000
2016-10-10 13:53:00,+0156,0015,016093,22000
2016-10-10 16:53:00,+0244,0015,016093,22000
2016-10-10 20:53:00,+0322,0021,016093,06096
2016-10-10 21:53:00,+0333,0067,016093,22000
2016-10-10 22:53:00,+0322,0077,016093,22000
2016-10-11 01:53:00,+0256,0046,016093,22000
2016-10-11 02:53:00,+0233,0031,016093,22000
2016-10-11 10:53:00,+0156,0015,016093,22000
2016-10-11 11:53:00,+0150,0015,016093,22000
