datetime,sand_temp,sand_wind,sand_vis,sand_ceil
2017-09-05 12:00:00,+0211,0015,009000,99999
2017-09-05 12:51:00,+0211,0026,009656,00244
2017-09-05 13:51:00,+0217,0021,009656,00274
2017-09-05 14:51:00,+0217,0031,009656,00274
2017-09-05 15:49:00,+0220,0021,014484,00335
2017-09-05 15:51:00,+0228,0031,014484,00335
2017-09-05 16:51:00,+0228,0026,014484,00366
2017-09-05 17:51:00,+0239,0031,012875,00366
2017-09-05 18:00:00,+0239,0031,012000,99999
2017-09-05 18:17:00,+0244,0026,016093,00518
2017-09-05 18:25:00,+0250,0036,016093,06096
2017-09-05 18:51:00,+0256,0046,016093,06096
2017-09-05 19:51:00,+0256,0057,016093,22000
2017-09-05 20:51:00,+0256,0051,016093,22000
2017-09-05 21:51:00,+0261,0057,016093,22000
2017-09-05 22:51:00,+0256,0057,016093,22000
2017-09-05 23:51:00,+0256,0046,016093,22000
2017-09-06 00:00:00,+0256,0046,016000,22000
2017-09-06 00:51:00,+0250,0046,016093,07620
2017-09-06 01:51:00,+0244,0036,016093,22000
2017-09-06 02:51:00,+0233,0051,016093,22000
2017-09-06 03:38:00,+0228,0026,016093,00274
2017-09-06 03:51:00,+0228,0031,016093,22000
2017-09-06 04:51:00,+0228,0031,016093,22000
2017-09-06 05:51:00,+0228,0021,016093,05791
2017-09-06 06:00:00,+0228,0021,016000,99999
2017-09-06 06:51:00,+0228,0021,016093,05791
2017-09-06 07:51:00,+0228,0026,016093,22000
2017-09-06 07:59:00,+9999,9999,999999,99999
2017-09-06 08:51:00,+0222,0026,016093,22000
2017-09-06 09:51:00,+0222,0015,016093,22000
2017-09-06 10:06:00,+0222,0021,016093,00274
2017-09-06 10:49:00,+0220,0015,016093,00366
2017-09-06 10:51:00,+0222,0015,016093,00366
2017-09-06 11:26:00,+0222,0026,016093,04877
2017-09-06 11:51:00,+0222,0015,016093,04877
2017-09-06 12:00:00,+0222,0015,016000,99999
2017-09-06 12:51:00,+0222,0021,016093,22000
2017-09-06 13:51:00,+0217,0015,014484,22000
2017-09-06 14:41:00,+0228,0041,014484,00305
2017-09-06 14:51:00,+0228,0041,014484,00305
2017-09-06 15:32:00,+0228,0031,014484,04877
2017-09-06 15:51:00,+0233,0031,016093,04877
2017-09-06 16:51:00,+0244,0041,016093,22000
2017-09-06 17:51:00,+0256,0057,016093,22000
2017-09-06 18:00:00,+0256,0057,016000,22000
2017-09-06 18:51:00,+0261,0057,016093,22000
2017-09-06 19:51:00,+0261,0072,016093,22000
2017-09-06 20:51:00,+0261,0077,016093,22000
2017-09-06 21:51:00,+0250,0067,016093,22000
2017-09-06 22:51:00,+0250,0051,016093,22000
2017-09-06 23:51:00,+0244,0057,016093,22000
2017-09-07 00:00:00,+0244,0057,016000,22000
2017-09-07 00:51:00,+0239,0031,016093,22000
2017-09-07 01:51:00,+0228,0051,014484,22000
2017-09-07 02:26:00,+0222,0046,016093,22000
2017-09-07 02:51:00,+0222,0031,016093,22000
2017-09-07 03:51:00,+0222,0031,016093,22000
2017-09-07 04:51:00,+0217,0021,014484,22000
2017-09-07 05:15:00,+0217,0021,012875,00366
2017-09-07 05:35:00,+0217,0015,012875,22000
2017-09-07 05:51:00,+0217,0026,014484,22000
2017-09-07 06:00:00,+0217,0026,014000,22000
2017-09-07 06:51:00,+0217,0026,016093,22000
2017-09-07 07:51:00,+0211,0021,014484,22000
2017-09-07 07:59:00,+9999,9999,999999,99999
2017-09-07 08:14:00,+0211,0021,012875,00305
2017-09-07 08:51:00,+0211,0015,012875,00366
2017-09-07 09:51:00,+0217,0015,016093,00366
2017-09-07 10:51:00,+0217,0015,014484,00335
2017-09-07 11:51:00,+0211,0015,012875,00335
2017-09-07 12:00:00,+0211,0015,012000,99999
2017-09-07 12:51:00,+0211,0026,012875,00305
2017-09-07 13:51:00,+0206,0036,012875,00305
2017-09-07 14:27:00,+0206,0026,012875,02438
2017-09-07 14:51:00,+0211,0026,012875,22000
2017-09-07 15:51:00,+0228,0026,012875,02438
2017-09-07 16:51:00,+0244,0031,014484,04267
2017-09-07 17:51:00,+0244,0057,016093,22000
2017-09-07 18:00:00,+0244,0057,016000,22000
2017-09-07 18:51:00,+0244,0062,016093,22000
2017-09-07 19:51:00,+0256,0057,016093,22000
2017-09-07 20:51:00,+0256,0057,016093,22000
2017-09-07 21:51:00,+0261,0057,016093,22000
2017-09-07 22:51:00,+0250,0057,016093,22000
2017-09-07 23:51:00,+0244,0046,016093,22000
2017-09-08 00:00:00,+0244,0046,016000,22000
2017-09-08 00:51:00,+0244,0046,016093,22000
2017-09-08 01:51:00,+0233,0036,016093,22000
2017-09-08 02:51:00,+0222,0031,016093,22000
2017-09-08 03:51:00,+0217,0036,016093,22000
2017-09-08 04:51:00,+0217,0031,016093,22000
2017-09-08 05:11:00,+0222,0036,016093,22000
2017-09-08 05:38:00,+0217,0026,016093,00274
2017-09-08 05:51:00,+0217,0021,016093,00274
2017-09-08 06:00:00,+0217,0021,016000,99999
2017-09-08 06:33:00,+0217,0000,016093,04572
2017-09-08 06:51:00,+0217,0015,014484,04572
2017-09-08 07:51:00,+0211,0015,014484,22000
2017-09-08 07:59:00,+9999,9999,999999,99999
2017-09-08 08:18:00,+0217,0015,014484,00396
2017-09-08 08:51:00,+0217,0021,014484,00396
2017-09-08 09:51:00,+0211,0031,014484,00366
2017-09-08 10:51:00,+0211,0015,014484,00305
2017-09-08 11:51:00,+0211,0000,012875,00366
2017-09-08 12:00:00,+0211,0000,012000,99999
2017-09-08 12:22:00,+0211,0015,012875,00457
2017-09-08 12:51:00,+0217,0021,012875,00427
2017-09-08 13:51:00,+0217,0015,012875,00427
2017-09-08 14:51:00,+0217,0031,014484,00427
2017-09-08 15:30:00,+0222,0000,016093,00518
2017-09-08 15:51:00,+0228,0015,016093,00518
2017-09-08 16:07:00,+0228,0015,016093,22000
2017-09-08 16:51:00,+0228,0036,016093,22000
2017-09-08 17:51:00,+0239,0031,016093,22000
2017-09-08 18:00:00,+0239,0031,016000,99999
2017-09-08 18:51:00,+0244,0046,016093,02438
2017-09-08 19:51:00,+0244,0041,016093,02438
2017-09-08 20:51:00,+0250,0041,016093,02438
2017-09-08 21:51:00,+0244,0051,016093,22000
2017-09-08 22:51:00,+0239,0046,016093,22000
2017-09-08 23:51:00,+0233,0041,016093,03658
2017-09-09 00:00:00,+0233,0041,016000,99999
2017-09-09 00:51:00,+0228,0036,016093,03658
2017-09-09 01:51:00,+0217,0031,016093,03658
2017-09-09 02:51:00,+0217,0046,016093,03658
2017-09-09 03:51:00,+0211,0036,016093,22000
2017-09-09 04:51:00,+0211,0026,016093,03353
2017-09-09 05:51:00,+0211,0031,016093,22000
2017-09-09 06:00:00,+0211,0031,016000,99999
2017-09-09 06:51:00,+0206,0021,016093,03658
2017-09-09 06:57:00,+0206,0021,016093,00396
2017-09-09 07:19:00,+0211,0031,016093,00457
2017-09-09 07:51:00,+0211,0021,014484,00457
2017-09-09 07:59:00,+9999,9999,999999,99999
2017-09-09 08:49:00,+0210,0015,012875,00427
2017-09-09 08:51:00,+0206,0015,012875,00427
2017-09-09 09:51:00,+0206,0021,014484,00396
2017-09-09 10:51:00,+0206,0026,016093,00396
2017-09-09 11:05:00,+0206,0021,014484,00549
2017-09-09 11:51:00,+0206,0021,016093,00579
2017-09-09 12:00:00,+0206,0021,016000,99999
2017-09-09 12:51:00,+0206,0021,016093,00518
2017-09-09 13:51:00,+0211,0021,016093,00488
2017-09-09 14:51:00,+0211,0021,016093,00488
2017-09-09 15:51:00,+0217,0021,016093,00518
2017-09-09 16:02:00,+0217,0000,016093,01524
2017-09-09 16:51:00,+0239,0031,016093,03353
2017-09-09 17:51:00,+0239,0041,016093,03353
2017-09-09 18:00:00,+0239,0041,016000,99999
2017-09-09 18:51:00,+0250,0051,016093,22000
2017-09-09 19:51:00,+0244,0051,016093,03353
2017-09-09 20:51:00,+0250,0057,016093,22000
2017-09-09 21:51:00,+0250,0057,016093,03353
2017-09-09 22:51:00,+0239,0046,016093,03048
2017-09-09 23:51:00,+0244,0051,016093,06096
2017-09-10 00:00:00,+0244,0051,016000,99999
2017-09-10 00:51:00,+0233,0041,016093,22000
2017-09-10 01:51:00,+0222,0031,016093,22000
2017-09-10 02:51:00,+0217,0041,016093,22000
2017-09-10 03:51:00,+0222,0046,016093,22000
2017-09-10 04:51:00,+0217,0036,016093,22000
2017-09-10 05:08:00,+0217,0046,016093,00366
2017-09-10 05:51:00,+0217,0031,016093,00366
2017-09-10 06:00:00,+0217,0031,016000,99999
2017-09-10 06:10:00,+0217,0046,016093,00488
2017-09-10 06:51:00,+0217,0026,016093,00488
2017-09-10 07:10:00,+0217,0041,016093,22000
2017-09-10 07:49:00,+0210,0026,016093,00366
2017-09-10 07:51:00,+0211,0021,016093,00366
2017-09-10 07:59:00,+9999,9999,999999,99999
2017-09-10 08:37:00,+0211,0026,016093,22000
2017-09-10 08:51:00,+0211,0026,016093,22000
2017-09-10 09:51:00,+0211,0021,014484,00305
2017-09-10 10:51:00,+0211,0015,016093,00305
2017-09-10 11:15:00,+0211,0026,016093,22000
2017-09-10 11:51:00,+0206,0021,014484,22000
2017-09-10 12:00:00,+0206,0021,014000,22000
2017-09-10 12:51:00,+0206,0000,014484,22000
2017-09-10 13:51:00,+0206,0021,011265,22000
2017-09-10 14:51:00,+0211,0021,012875,04267
2017-09-10 15:51:00,+0222,0015,016093,22000
2017-09-10 16:51:00,+0239,0036,016093,22000
2017-09-10 17:51:00,+0261,0036,016093,22000
2017-09-10 18:00:00,+0261,0036,016000,22000
2017-09-10 18:51:00,+0261,0057,016093,22000
2017-09-10 19:51:00,+0261,0057,016093,22000
2017-09-10 20:51:00,+0261,0057,016093,22000
2017-09-10 21:51:00,+0261,0057,016093,22000
2017-09-10 22:51:00,+0261,0041,016093,03962
2017-09-10 23:51:00,+0256,0046,016093,03962
2017-09-11 00:00:00,+0256,0046,016000,99999
2017-09-11 00:51:00,+0244,0036,016093,03962
2017-09-11 01:51:00,+0233,0031,016093,03962
2017-09-11 02:51:00,+0228,0031,016093,03658
2017-09-11 03:51:00,+0228,0021,016093,03658
2017-09-11 04:51:00,+0228,0026,016093,04267
2017-09-11 05:51:00,+0228,0015,016093,04267
2017-09-11 06:00:00,+0228,0015,016000,99999
2017-09-11 06:51:00,+0222,0021,016093,22000
2017-09-11 07:51:00,+0222,0000,016093,22000
2017-09-11 07:59:00,+9999,9999,999999,99999
2017-09-11 08:51:00,+0217,0031,016093,22000
2017-09-11 09:51:00,+0217,0015,016093,22000
2017-09-11 10:51:00,+0222,0000,016093,22000
2017-09-11 11:51:00,+0222,0021,016093,22000
2017-09-11 12:00:00,+0222,0021,016000,99999
2017-09-11 12:51:00,+0222,0026,016093,22000
2017-09-11 13:51:00,+0222,0000,016093,22000
2017-09-11 14:51:00,+0239,0000,016093,22000
2017-09-11 15:51:00,+0250,0026,016093,22000
2017-09-11 16:51:00,+0261,0036,016093,22000
2017-09-11 17:41:00,+0261,0057,016093,22000
2017-09-11 17:51:00,+0256,0062,016093,22000
2017-09-11 18:00:00,+0256,0062,016000,22000
2017-09-11 18:51:00,+0267,0036,016093,22000
2017-09-11 19:51:00,+0272,0046,016093,22000
2017-09-11 20:51:00,+0267,0036,016093,22000
2017-09-11 21:51:00,+0267,0041,016093,22000
2017-09-11 22:51:00,+0256,0041,016093,04267
2017-09-11 23:51:00,+0250,0031,016093,04267
2017-09-12 00:00:00,+0250,0031,016000,99999
2017-09-12 00:51:00,+0250,0036,016093,22000
2017-09-12 01:51:00,+0244,0031,016093,22000
2017-09-12 02:51:00,+0239,0031,016093,22000
2017-09-12 03:51:00,+0233,0021,016093,22000
2017-09-12 04:51:00,+0228,0021,016093,22000
2017-09-12 05:51:00,+0228,0021,016093,22000
2017-09-12 06:00:00,+0228,0021,016000,22000
2017-09-12 06:51:00,+0222,0021,016093,22000
2017-09-12 07:51:00,+0222,0021,016093,22000
2017-09-12 07:59:00,+9999,9999,999999,99999
2017-09-12 08:51:00,+0222,0021,014484,22000
2017-09-12 09:51:00,+0222,0021,014484,22000
2017-09-12 10:51:00,+0217,0015,014484,22000
2017-09-12 11:46:00,+0220,0021,016093,22000
2017-09-12 11:49:00,+0220,0021,016093,00183
2017-09-12 11:51:00,+0217,0021,014484,00183
2017-09-12 12:00:00,+0217,0021,014000,99999
2017-09-12 12:10:00,+0217,0031,014484,00213
2017-09-12 12:17:00,+0217,0036,014484,00213
2017-09-12 12:51:00,+0217,0036,014484,00244
2017-09-12 13:51:00,+0217,0021,014484,00244
2017-09-12 14:10:00,+0217,0015,016093,00305
2017-09-12 14:17:00,+0222,0021,016093,00305
2017-09-12 14:51:00,+0222,0026,016093,00305
2017-09-12 15:51:00,+0228,0031,016093,00396
2017-09-12 16:45:00,+0240,0041,016093,22000
2017-09-12 16:51:00,+0239,0036,016093,22000
2017-09-12 17:51:00,+0250,0051,016093,22000
2017-09-12 18:00:00,+0250,0051,016000,22000
2017-09-12 18:51:00,+0256,0057,016093,22000
2017-09-12 19:51:00,+0250,0062,016093,22000
2017-09-12 20:51:00,+0256,0062,016093,22000
2017-09-12 21:51:00,+0256,0051,016093,22000
2017-09-12 22:51:00,+0244,0051,016093,22000
2017-09-12 23:51:00,+0233,0051,016093,22000
2017-09-13 00:00:00,+0233,0051,016000,99999
2017-09-13 00:36:00,+0233,0041,016093,00396
2017-09-13 00:51:00,+0228,0046,016093,00396
2017-09-13 01:51:00,+0222,0036,016093,00396
2017-09-13 02:51:00,+0217,0031,016093,00396
2017-09-13 03:51:00,+0222,0036,016093,00396
2017-09-13 04:51:00,+0217,0015,016093,00427
2017-09-13 05:51:00,+0222,0026,016093,00427
2017-09-13 06:00:00,+0222,0026,016000,99999
2017-09-13 06:51:00,+0217,0021,016093,00457
2017-09-13 07:45:00,+0220,0031,016093,00427
2017-09-13 07:51:00,+0217,0026,016093,00427
2017-09-13 07:59:00,+9999,9999,999999,99999
2017-09-13 08:51:00,+0217,0031,016093,00427
2017-09-13 09:51:00,+0217,0015,016093,00427
2017-09-13 10:49:00,+0210,0031,016093,00457
2017-09-13 10:51:00,+0211,0031,016093,00457
2017-09-13 11:49:00,+0210,0031,016093,00427
2017-09-13 11:51:00,+0211,0026,016093,00427
2017-09-13 12:00:00,+0211,0026,016000,99999
2017-09-13 12:51:00,+0211,0031,016093,00427
2017-09-13 13:51:00,+0211,0026,016093,00427
2017-09-13 14:51:00,+0211,0031,016093,00427
2017-09-13 15:51:00,+0217,0026,016093,00427
2017-09-13 16:51:00,+0217,0031,016093,00427
2017-09-13 17:18:00,+0217,0036,016093,00518
2017-09-13 17:51:00,+0222,0041,016093,00701
2017-09-13 18:00:00,+0222,0041,016000,99999
2017-09-13 18:51:00,+0222,0046,016093,00640
2017-09-13 19:51:00,+0239,0041,016093,00762
2017-09-13 20:32:00,+0244,0041,016093,22000
2017-09-13 20:51:00,+0244,0057,016093,22000
2017-09-13 21:51:00,+0244,0062,016093,22000
2017-09-13 22:51:00,+0233,0062,016093,22000
2017-09-13 23:51:00,+0233,0057,016093,22000
2017-09-14 00:00:00,+0233,0057,016000,22000
2017-09-14 00:51:00,+0228,0046,016093,22000
2017-09-14 01:51:00,+0211,0036,016093,22000
2017-09-14 02:51:00,+0211,0041,016093,22000
2017-09-14 03:49:00,+0210,0036,016093,00640
2017-09-14 03:51:00,+0211,0031,016093,00640
2017-09-14 04:43:00,+0206,0031,016093,22000
2017-09-14 04:51:00,+0206,0031,016093,22000
2017-09-14 05:51:00,+0206,0026,016093,22000
2017-09-14 06:00:00,+0206,0026,016000,22000
2017-09-14 06:51:00,+0206,0000,016093,22000
2017-09-14 07:51:00,+0206,0000,016093,22000
2017-09-14 07:59:00,+9999,9999,999999,99999
2017-09-14 08:51:00,+0200,0000,016093,22000
2017-09-14 09:51:00,+0200,0021,016093,01524
2017-09-14 10:51:00,+0206,0021,016093,01676
2017-09-14 11:51:00,+0200,0000,016093,01067
2017-09-14 12:00:00,+0200,0000,016000,99999
2017-09-14 12:51:00,+0200,0000,016093,00945
2017-09-14 13:51:00,+0206,0021,016093,00945
2017-09-14 14:51:00,+0206,0021,016093,01524
2017-09-14 15:51:00,+0206,0036,016093,01676
2017-09-14 16:51:00,+0217,0015,016093,01524
2017-09-14 17:51:00,+0222,0051,016093,01128
2017-09-14 18:00:00,+0222,0051,016000,99999
2017-09-14 18:51:00,+0233,0036,016093,01524
2017-09-14 19:51:00,+0233,0057,016093,01524
2017-09-14 20:51:00,+0244,0057,016093,22000
2017-09-14 21:51:00,+0244,0067,016093,22000
2017-09-14 22:51:00,+0244,0051,016093,22000
2017-09-14 23:51:00,+0233,0057,016093,22000
2017-09-15 00:00:00,+0233,0057,016000,22000
2017-09-15 00:51:00,+0228,0062,016093,22000
2017-09-15 01:51:00,+0217,0036,016093,22000
2017-09-15 02:51:00,+0217,0046,016093,22000
2017-09-15 03:22:00,+0211,0041,016093,00610
2017-09-15 03:51:00,+0211,0036,016093,00610
2017-09-15 04:33:00,+0211,0036,016093,22000
2017-09-15 04:51:00,+0211,0036,016093,22000
2017-09-15 05:51:00,+0211,0036,016093,01097
2017-09-15 06:00:00,+0211,0036,016000,99999
2017-09-15 06:51:00,+0206,0021,016093,01128
2017-09-15 07:51:00,+0211,0021,016093,01158
2017-09-15 07:59:00,+9999,9999,999999,99999
2017-09-15 08:51:00,+0206,0026,016093,01158
2017-09-15 09:51:00,+0206,0021,016093,01189
2017-09-15 10:51:00,+0206,0015,016093,01280
2017-09-15 11:51:00,+0206,0015,016093,01219
2017-09-15 12:00:00,+0206,0015,016000,99999
2017-09-15 12:51:00,+0206,0015,016093,01189
2017-09-15 13:51:00,+0206,0000,016093,01189
2017-09-15 14:51:00,+0211,0015,016093,01372
2017-09-15 15:51:00,+0217,0021,016093,01219
2017-09-15 16:51:00,+0217,0036,016093,01219
2017-09-15 17:51:00,+0217,0036,016093,01219
2017-09-15 18:00:00,+0217,0036,016000,99999
2017-09-15 18:51:00,+0217,0046,016093,01219
2017-09-15 19:51:00,+0233,0057,016093,01219
2017-09-15 20:51:00,+0239,0051,016093,01219
2017-09-15 21:51:00,+0233,0051,016093,01067
2017-09-15 22:51:00,+0233,0051,016093,01067
2017-09-15 23:51:00,+0228,0036,016093,22000
2017-09-16 00:00:00,+0228,0036,016000,22000
2017-09-16 00:49:00,+0220,0036,016093,00762
2017-09-16 00:51:00,+0222,0036,016093,22000
2017-09-16 01:51:00,+0211,0026,016093,22000
2017-09-16 02:51:00,+0211,0026,016093,22000
2017-09-16 03:51:00,+0206,0021,016093,22000
2017-09-16 04:51:00,+0206,0015,016093,22000
2017-09-16 05:51:00,+0206,0015,016093,22000
2017-09-16 06:00:00,+0206,0015,016000,22000
2017-09-16 06:26:00,+0206,0000,016093,00610
2017-09-16 06:51:00,+0206,0000,016093,00640
2017-09-16 07:31:00,+0200,0015,016093,22000
2017-09-16 07:51:00,+0200,0000,016093,22000
2017-09-16 07:59:00,+9999,9999,999999,99999
2017-09-16 08:51:00,+0200,0015,016093,22000
2017-09-16 09:19:00,+0194,0000,016093,00853
2017-09-16 09:32:00,+0194,0000,016093,01006
2017-09-16 09:51:00,+0194,0000,016093,01036
2017-09-16 10:51:00,+0194,0000,016093,01189
2017-09-16 11:51:00,+0194,0021,016093,01158
2017-09-16 12:00:00,+0194,0021,016000,99999
2017-09-16 12:51:00,+0200,0015,016093,01158
2017-09-16 13:51:00,+0194,0021,016093,01158
2017-09-16 14:51:00,+0200,0015,016093,01189
2017-09-16 15:51:00,+0206,0021,016093,01189
2017-09-16 16:51:00,+0211,0026,016093,01158
2017-09-16 17:51:00,+0217,0021,016093,01189
2017-09-16 18:00:00,+0217,0021,016000,99999
2017-09-16 18:51:00,+0228,0036,016093,01189
2017-09-16 19:12:00,+0228,0031,016093,00701
2017-09-16 19:51:00,+0233,0046,016093,00701
2017-09-16 20:51:00,+0233,0046,016093,00732
2017-09-16 21:51:00,+0217,0031,016093,00732
2017-09-16 22:51:00,+0228,0046,016093,00732
2017-09-16 23:51:00,+0217,0046,016093,00671
2017-09-17 00:00:00,+0217,0046,016000,99999
2017-09-17 00:51:00,+0217,0031,016093,00701
2017-09-17 01:51:00,+0206,0036,016093,00701
2017-09-17 02:46:00,+0200,0021,016093,22000
2017-09-17 02:51:00,+0200,0021,016093,22000
2017-09-17 03:51:00,+0206,0021,016093,22000
2017-09-17 04:51:00,+0200,0021,016093,22000
2017-09-17 05:21:00,+0200,0026,016093,00701
2017-09-17 05:51:00,+0200,0026,016093,00762
2017-09-17 06:00:00,+0200,0026,016000,99999
2017-09-17 06:51:00,+0200,0026,016093,00792
2017-09-17 07:51:00,+0200,0026,016093,00884
2017-09-17 07:59:00,+9999,9999,999999,99999
2017-09-17 08:51:00,+0200,0021,016093,00884
2017-09-17 09:24:00,+0200,0015,016093,01006
2017-09-17 09:51:00,+0200,0026,016093,01006
2017-09-17 10:51:00,+0200,0026,016093,01036
2017-09-17 11:51:00,+0200,0026,016093,01006
2017-09-17 12:00:00,+0200,0026,016000,99999
2017-09-17 12:51:00,+0200,0031,016093,01036
2017-09-17 13:51:00,+0200,0031,016093,01128
2017-09-17 14:51:00,+0200,0036,016093,01128
2017-09-17 15:51:00,+0206,0026,016093,01128
2017-09-17 16:51:00,+0211,0026,016093,01189
2017-09-17 17:51:00,+0217,0031,016093,01128
2017-09-17 18:00:00,+0217,0031,016000,99999
2017-09-17 18:51:00,+0222,0046,016093,01067
2017-09-17 19:18:00,+0228,0046,016093,00792
2017-09-17 19:51:00,+0228,0051,016093,00792
2017-09-17 20:20:00,+0233,0072,016093,01128
2017-09-17 20:51:00,+0233,0072,016093,22000
2017-09-17 21:51:00,+0233,0067,016093,22000
2017-09-17 22:51:00,+0233,0067,016093,22000
2017-09-17 23:51:00,+0228,0057,016093,22000
2017-09-18 00:00:00,+0228,0057,016000,22000
2017-09-18 00:51:00,+0222,0051,016093,22000
2017-09-18 01:00:00,+0217,0051,016093,00549
2017-09-18 01:51:00,+0211,0041,016093,00549
2017-09-18 02:51:00,+0211,0041,016093,00549
2017-09-18 03:51:00,+0211,0026,016093,00549
2017-09-18 04:51:00,+0211,0015,016093,00610
2017-09-18 05:51:00,+0211,0031,016093,00671
2017-09-18 06:00:00,+0211,0031,016000,99999
2017-09-18 06:51:00,+0211,0021,016093,00640
2017-09-18 07:51:00,+0211,0015,016093,00701
2017-09-18 07:59:00,+9999,9999,999999,99999
2017-09-18 08:51:00,+0211,0021,016093,00732
2017-09-18 09:51:00,+0206,0026,016093,00732
2017-09-18 10:51:00,+0206,0021,016093,00792
2017-09-18 11:51:00,+0206,0021,016093,00792
2017-09-18 12:00:00,+0206,0021,016000,99999
2017-09-18 12:51:00,+0200,0021,016093,00792
2017-09-18 13:51:00,+0206,0021,016093,00762
2017-09-18 14:51:00,+0206,0026,016093,00732
2017-09-18 15:51:00,+0206,0000,016093,00701
2017-09-18 16:51:00,+0211,0021,016093,00732
2017-09-18 17:51:00,+0217,0041,016093,00762
2017-09-18 18:00:00,+0217,0041,016000,99999
2017-09-18 18:51:00,+0228,0036,016093,00792
2017-09-18 18:58:00,+0228,0041,016093,22000
2017-09-18 19:51:00,+0233,0046,016093,22000
2017-09-18 20:51:00,+0239,0051,016093,22000
2017-09-18 21:33:00,+0239,0062,016093,00671
2017-09-18 21:51:00,+0239,0057,016093,00671
2017-09-18 22:51:00,+0233,0046,016093,00732
2017-09-18 23:20:00,+0228,0046,016093,22000
2017-09-18 23:51:00,+0228,0036,016093,22000
2017-09-19 00:00:00,+0228,0036,016000,22000
2017-09-19 00:51:00,+0217,0026,016093,22000
2017-09-19 01:51:00,+0211,0041,016093,22000
2017-09-19 02:51:00,+0206,0031,016093,22000
2017-09-19 03:51:00,+0206,0021,016093,22000
2017-09-19 04:51:00,+0200,0021,016093,22000
2017-09-19 05:22:00,+0200,0015,016093,22000
2017-09-19 05:42:00,+0200,0021,016093,00549
2017-09-19 05:51:00,+0200,0015,016093,00549
2017-09-19 06:00:00,+0200,0015,016000,99999
2017-09-19 06:11:00,+0200,0015,016093,22000
2017-09-19 06:36:00,+0200,0015,016093,00549
2017-09-19 06:51:00,+0200,0021,016093,00549
2017-09-19 07:51:00,+0200,0021,016093,00701
2017-09-19 07:59:00,+9999,9999,999999,99999
2017-09-19 08:51:00,+0200,0021,016093,00701
2017-09-19 09:51:00,+0200,0015,016093,00701
2017-09-19 10:51:00,+0200,0021,016093,00762
2017-09-19 11:51:00,+0206,0021,016093,00762
2017-09-19 12:00:00,+0206,0021,016000,99999
2017-09-19 12:51:00,+0206,0000,016093,00762
2017-09-19 13:51:00,+0206,0031,016093,00823
2017-09-19 14:51:00,+0206,0015,016093,00823
2017-09-19 15:51:00,+0211,0031,016093,00823
2017-09-19 16:29:00,+0211,0041,016093,01036
2017-09-19 16:51:00,+0211,0036,016093,01036
2017-09-19 17:51:00,+0217,0036,016093,22000
2017-09-19 18:00:00,+0217,0036,016000,22000
2017-09-19 18:51:00,+0222,0041,016093,22000
2017-09-19 19:51:00,+0228,0046,016093,22000
2017-09-19 20:51:00,+0228,0051,016093,22000
2017-09-19 21:51:00,+0228,0046,016093,22000
2017-09-19 22:51:00,+0222,0046,016093,22000
2017-09-19 23:29:00,+0217,0041,016093,00701
2017-09-19 23:51:00,+0222,0046,016093,00701
2017-09-20 00:00:00,+0222,0046,016000,99999
2017-09-20 00:51:00,+0211,0031,016093,00701
2017-09-20 01:51:00,+0211,0026,016093,00701
2017-09-20 02:51:00,+0211,0015,016093,00671
2017-09-20 03:51:00,+0211,0015,016093,00640
2017-09-20 04:51:00,+0211,0021,016093,00671
2017-09-20 05:51:00,+0211,0036,016093,00792
2017-09-20 06:00:00,+0211,0036,016000,99999
2017-09-20 06:51:00,+0211,0031,016093,00792
2017-09-20 07:51:00,+0206,0031,016093,00762
2017-09-20 07:59:00,+9999,9999,999999,99999
2017-09-20 08:44:00,+0206,0031,016093,01006
2017-09-20 08:51:00,+0206,0031,016093,01006
2017-09-20 09:51:00,+0206,0026,016093,00975
2017-09-20 10:51:00,+0206,0026,016093,00975
2017-09-20 11:51:00,+0211,0026,016093,01067
2017-09-20 12:00:00,+0211,0026,016000,99999
2017-09-20 12:51:00,+0206,0036,016093,01036
2017-09-20 13:51:00,+0206,0041,016093,01036
2017-09-20 14:51:00,+0200,0046,016093,00945
2017-09-20 15:32:00,+0200,0046,016093,00884
2017-09-20 15:51:00,+0206,0051,016093,00884
2017-09-20 16:51:00,+0206,0062,016093,00823
2017-09-20 17:51:00,+0206,0051,016093,00853
2017-09-20 18:00:00,+0206,0051,016000,99999
2017-09-20 18:26:00,+0211,0046,016093,00975
2017-09-20 18:51:00,+0217,0051,016093,00975
2017-09-20 19:51:00,+0222,0051,016093,22000
2017-09-20 20:51:00,+0222,0057,016093,22000
2017-09-20 21:51:00,+0217,0062,016093,22000
2017-09-20 22:51:00,+0217,0051,016093,22000
2017-09-20 23:51:00,+0211,0051,016093,22000
2017-09-21 00:00:00,+0211,0051,016000,22000
2017-09-21 00:51:00,+0211,0031,016093,22000
2017-09-21 01:51:00,+0206,0036,016093,22000
2017-09-21 02:51:00,+0200,0031,016093,22000
2017-09-21 03:29:00,+0200,0036,016093,00701
2017-09-21 03:51:00,+0200,0031,016093,00640
2017-09-21 04:51:00,+0200,0036,016093,00792
2017-09-21 05:42:00,+0200,0041,016093,00975
2017-09-21 05:51:00,+0200,0036,016093,00975
2017-09-21 06:00:00,+0200,0036,016000,99999
2017-09-21 06:21:00,+0200,0041,016093,00792
2017-09-21 06:44:00,+0200,0041,016093,00975
2017-09-21 06:51:00,+0200,0036,016093,00975
2017-09-21 07:13:00,+0200,0036,016093,00792
