start_datetime,date,hr_index,7da_load_fcast_mw,2da_load_fcast_mw,dam_load_fcast_mw,rtm_load_fcast_mw
2016-03-12 16:00:00+00:00,2016-03-12,9,21451.62,21912.26,22776.2,21455.375
2016-03-12 17:00:00+00:00,2016-03-12,10,21644.94,22248.0,23306.07,21653.35714285714
2016-03-12 18:00:00+00:00,2016-03-12,11,21609.65,22239.33,23419.13,21789.1875
2016-03-12 19:00:00+00:00,2016-03-12,12,21378.03,22000.62,23385.09,21659.4375
2016-03-12 20:00:00+00:00,2016-03-12,13,21201.93,21712.33,23318.16,21425.125
2016-03-12 21:00:00+00:00,2016-03-12,14,21035.44,21577.5,23108.71,21242.1875
2016-03-12 22:00:00+00:00,2016-03-12,15,21043.62,21589.85,23108.74,21185.75
2016-03-12 23:00:00+00:00,2016-03-12,16,21255.6,21721.83,23128.81,21309.625
2016-03-13 00:00:00+00:00,2016-03-12,17,21697.26,22131.97,23338.25,21986.0
2016-03-13 01:00:00+00:00,2016-03-12,18,22759.23,23225.7,24365.89,23243.8125
2016-03-13 02:00:00+00:00,2016-03-12,19,25044.76,25696.3,26238.49,25645.25
2016-03-13 03:00:00+00:00,2016-03-12,20,25520.32,26050.18,26183.92,25795.375
2016-03-13 04:00:00+00:00,2016-03-12,21,24858.49,25320.71,25461.52,25092.375
2016-03-13 05:00:00+00:00,2016-03-12,22,24053.48,24288.75,24259.14,24131.625
2016-03-13 06:00:00+00:00,2016-03-12,23,22796.73,22980.84,23028.53,22617.8125
2016-03-13 07:00:00+00:00,2016-03-12,24,21584.87,21669.97,21733.87,21022.0625
2016-03-13 08:00:00+00:00,2016-03-13,1,20783.63,21021.94,21081.55,19811.75
2016-03-13 09:00:00+00:00,2016-03-13,2,19968.89,20294.24,20390.96,18933.5
2016-03-13 10:00:00+00:00,2016-03-13,4,19299.56,19540.12,19597.53,18319.375
2016-03-13 11:00:00+00:00,2016-03-13,5,19379.02,19523.3,19536.32,18469.5625
2016-03-13 12:00:00+00:00,2016-03-13,6,19713.2,19669.13,19684.2,18518.875
2016-03-13 13:00:00+00:00,2016-03-13,7,20362.76,20149.92,20197.73,19100.875
2016-03-13 14:00:00+00:00,2016-03-13,8,20591.73,20510.43,20475.81,19398.9375
2016-03-13 15:00:00+00:00,2016-03-13,9,20838.63,20950.76,21001.34,19903.25
2016-03-13 16:00:00+00:00,2016-03-13,10,20913.13,21331.55,21627.33,20265.9375
2016-03-13 17:00:00+00:00,2016-03-13,11,21036.52,21638.88,22016.36,20615.5
2016-03-13 18:00:00+00:00,2016-03-13,12,20702.27,21523.8,22011.36,20719.5
2016-03-13 19:00:00+00:00,2016-03-13,13,20463.92,21394.39,21999.63,20905.6875
2016-03-13 20:00:00+00:00,2016-03-13,14,20381.37,20971.79,21999.25,20977.25
2016-03-13 21:00:00+00:00,2016-03-13,15,20439.53,21004.02,22243.47,21185.5625
2016-03-13 22:00:00+00:00,2016-03-13,16,20597.53,21199.07,22419.74,21534.625
2016-03-13 23:00:00+00:00,2016-03-13,17,20870.44,21632.92,22695.34,21845.4375
2016-03-14 00:00:00+00:00,2016-03-13,18,21464.69,22395.34,23002.18,22519.4375
2016-03-14 01:00:00+00:00,2016-03-13,19,22323.18,23417.92,23949.15,23606.1875
2016-03-14 02:00:00+00:00,2016-03-13,20,24815.3,25755.71,26420.15,25764.25
2016-03-14 03:00:00+00:00,2016-03-13,21,25331.18,26117.7,26426.65,25561.0625
2016-03-14 04:00:00+00:00,2016-03-13,22,24370.59,25116.4,25352.12,24751.25
2016-03-14 05:00:00+00:00,2016-03-13,23,22939.68,23438.93,23552.07,23057.5625
2016-03-14 06:00:00+00:00,2016-03-13,24,21522.5,21711.17,21806.7,21329.0625
2016-03-14 07:00:00+00:00,2016-03-14,1,20425.87,20309.31,20833.26,19929.125
2016-03-14 08:00:00+00:00,2016-03-14,2,19792.06,19560.12,20122.57,19001.5625
2016-03-14 09:00:00+00:00,2016-03-14,3,19433.87,19137.5,19688.75,18578.5
2016-03-14 10:00:00+00:00,2016-03-14,4,19451.59,19113.9,19668.27,18527.3125
2016-03-14 11:00:00+00:00,2016-03-14,5,20097.98,19654.56,20198.01,18914.625
2016-03-14 12:00:00+00:00,2016-03-14,6,21609.6,21028.23,21636.07,20069.3125
2016-03-14 13:00:00+00:00,2016-03-14,7,24268.17,23575.07,23937.57,22620.14285714286
2016-03-14 14:00:00+00:00,2016-03-14,8,25904.17,25243.17,25412.52,24386.5625
2016-03-14 15:00:00+00:00,2016-03-14,9,25962.39,25560.07,25851.53,25239.0625
2016-03-14 16:00:00+00:00,2016-03-14,10,25711.94,25639.96,26022.61,25089.8125
2016-03-14 17:00:00+00:00,2016-03-14,11,25562.34,25582.13,25987.64,24811.3125
2016-03-14 18:00:00+00:00,2016-03-14,12,25251.32,25376.21,25879.79,24856.625
2016-03-14 19:00:00+00:00,2016-03-14,13,24884.49,25117.04,25727.03,24654.75
2016-03-14 20:00:00+00:00,2016-03-14,14,24696.02,25022.03,25704.32,24167.0
2016-03-14 21:00:00+00:00,2016-03-14,15,24473.47,24988.48,25715.08,23850.125
2016-03-14 22:00:00+00:00,2016-03-14,16,24389.92,24949.31,25707.78,23681.5625
2016-03-14 23:00:00+00:00,2016-03-14,17,24259.2,24966.15,25598.99,23661.0625
2016-03-15 00:00:00+00:00,2016-03-14,18,24362.94,25158.92,25993.48,24061.1875
2016-03-15 01:00:00+00:00,2016-03-14,19,24838.54,25768.4,26905.91,24912.9375
2016-03-15 02:00:00+00:00,2016-03-14,20,27069.54,27853.43,28401.37,27184.0
2016-03-15 03:00:00+00:00,2016-03-14,21,27351.01,28003.58,28159.98,27463.75
2016-03-15 04:00:00+00:00,2016-03-14,22,26094.08,26687.65,26758.54,26348.125
2016-03-15 05:00:00+00:00,2016-03-14,23,24237.52,24692.96,24725.66,24471.1875
2016-03-15 06:00:00+00:00,2016-03-14,24,22558.12,22758.43,22913.69,22236.8125
2016-03-15 07:00:00+00:00,2016-03-15,1,21659.14,21417.3,21743.01,20658.4375
2016-03-15 08:00:00+00:00,2016-03-15,2,20890.5,20582.38,21040.54,19709.0
2016-03-15 09:00:00+00:00,2016-03-15,3,20466.97,20117.75,20570.6,19157.0
2016-03-15 10:00:00+00:00,2016-03-15,4,20390.07,20016.12,20456.21,18986.8125
2016-03-15 11:00:00+00:00,2016-03-15,5,20939.19,20507.33,20856.02,19422.875
2016-03-15 12:00:00+00:00,2016-03-15,6,22466.89,21941.93,22155.42,20820.5
2016-03-15 13:00:00+00:00,2016-03-15,7,25201.28,24489.87,24489.53,23391.4375
2016-03-15 14:00:00+00:00,2016-03-15,8,26664.03,25846.06,25738.11,24953.1875
2016-03-15 15:00:00+00:00,2016-03-15,9,26530.47,25850.93,25870.4,25325.875
2016-03-15 16:00:00+00:00,2016-03-15,10,26168.95,25721.49,26086.61,25073.0
2016-03-15 17:00:00+00:00,2016-03-15,11,25899.75,25581.95,25922.71,24582.1875
2016-03-15 18:00:00+00:00,2016-03-15,12,25434.59,25421.21,25840.59,24069.8125
2016-03-15 19:00:00+00:00,2016-03-15,13,25116.59,25364.8,25919.42,23581.3125
2016-03-15 20:00:00+00:00,2016-03-15,14,25025.83,25567.34,26182.65,23852.3125
2016-03-15 21:00:00+00:00,2016-03-15,15,24946.79,25715.16,26311.08,23945.25
2016-03-15 22:00:00+00:00,2016-03-15,16,24778.61,25869.77,26476.86,24062.1875
2016-03-15 23:00:00+00:00,2016-03-15,17,24541.3,25967.79,26497.2,24054.4375
2016-03-16 00:00:00+00:00,2016-03-15,18,24765.56,26165.07,26717.35,24274.4375
2016-03-16 01:00:00+00:00,2016-03-15,19,25264.53,26632.59,27364.52,25443.3125
2016-03-16 02:00:00+00:00,2016-03-15,20,27459.86,28490.81,28806.06,27313.0
2016-03-16 03:00:00+00:00,2016-03-15,21,27840.43,28582.19,28597.97,27562.1875
2016-03-16 04:00:00+00:00,2016-03-15,22,26599.74,27181.43,27108.16,26268.5
2016-03-16 05:00:00+00:00,2016-03-15,23,24619.34,25045.45,24949.57,24488.9375
2016-03-16 06:00:00+00:00,2016-03-15,24,22905.78,23047.66,23003.78,22323.5625
2016-03-16 07:00:00+00:00,2016-03-16,1,21729.87,21588.77,21515.18,20730.375
2016-03-16 08:00:00+00:00,2016-03-16,2,20939.27,20718.89,20659.68,19737.0
2016-03-16 09:00:00+00:00,2016-03-16,3,20544.35,20229.03,20182.71,19183.25
2016-03-16 10:00:00+00:00,2016-03-16,4,20516.71,20110.44,20064.65,18981.6875
2016-03-16 11:00:00+00:00,2016-03-16,5,21019.83,20579.01,20524.59,19400.5
2016-03-16 12:00:00+00:00,2016-03-16,6,22379.65,21964.91,21884.99,20689.8125
2016-03-16 13:00:00+00:00,2016-03-16,7,25148.14,24450.54,24440.93,23231.1875
2016-03-16 14:00:00+00:00,2016-03-16,8,26410.13,25734.19,25717.02,24930.25
2016-03-16 15:00:00+00:00,2016-03-16,9,26215.69,25813.36,25750.78,25335.75
2016-03-16 16:00:00+00:00,2016-03-16,10,25758.51,25712.18,25591.26,24820.875
2016-03-16 17:00:00+00:00,2016-03-16,11,25418.88,25740.79,25589.33,24470.3125
2016-03-16 18:00:00+00:00,2016-03-16,12,24986.93,25781.65,25610.54,24444.125
2016-03-16 19:00:00+00:00,2016-03-16,13,24702.38,25817.93,25613.4,24416.4375
2016-03-16 20:00:00+00:00,2016-03-16,14,24689.31,26126.92,25897.78,24604.5
2016-03-16 21:00:00+00:00,2016-03-16,15,24771.27,26455.44,26179.37,24861.8125
2016-03-16 22:00:00+00:00,2016-03-16,16,24664.73,26737.72,26397.65,25187.375
2016-03-16 23:00:00+00:00,2016-03-16,17,24678.25,26844.08,26511.68,25487.75
2016-03-17 00:00:00+00:00,2016-03-16,18,24880.87,26907.19,26501.34,25924.5
2016-03-17 01:00:00+00:00,2016-03-16,19,25246.69,27162.42,26751.4,26816.9375
2016-03-17 02:00:00+00:00,2016-03-16,20,27296.43,28780.73,28416.14,28513.875
2016-03-17 03:00:00+00:00,2016-03-16,21,27604.85,28739.68,28444.9,28413.875
2016-03-17 04:00:00+00:00,2016-03-16,22,26342.78,27285.6,27043.43,27124.3125
2016-03-17 05:00:00+00:00,2016-03-16,23,24516.61,25102.33,24893.66,24936.25
2016-03-17 06:00:00+00:00,2016-03-16,24,22810.4,23011.37,22856.24,22582.875
2016-03-17 07:00:00+00:00,2016-03-17,1,21571.15,21577.55,21904.47,20970.625
2016-03-17 08:00:00+00:00,2016-03-17,2,20781.51,20705.04,21027.85,19896.8125
2016-03-17 09:00:00+00:00,2016-03-17,3,20278.37,20184.74,20548.61,19280.0
2016-03-17 10:00:00+00:00,2016-03-17,4,20188.21,20031.63,20402.91,19057.9375
2016-03-17 11:00:00+00:00,2016-03-17,5,20683.26,20460.71,20683.34,19399.8125
2016-03-17 12:00:00+00:00,2016-03-17,6,22032.06,21775.59,21823.74,20620.3125
2016-03-17 13:00:00+00:00,2016-03-17,7,24520.38,24259.06,24304.01,22980.25
2016-03-17 14:00:00+00:00,2016-03-17,8,25660.9,25529.33,25594.26,24675.25
2016-03-17 15:00:00+00:00,2016-03-17,9,25561.57,25668.78,25738.77,24981.4375
2016-03-17 16:00:00+00:00,2016-03-17,10,25296.18,25687.59,25745.54,24771.875
2016-03-17 17:00:00+00:00,2016-03-17,11,25045.21,25749.5,25803.63,24723.0
2016-03-17 18:00:00+00:00,2016-03-17,12,24991.09,25792.71,25828.88,24744.0625
2016-03-17 19:00:00+00:00,2016-03-17,13,24900.37,25853.08,25891.64,24856.5625
2016-03-17 20:00:00+00:00,2016-03-17,14,25044.61,26275.65,26184.82,25139.5
2016-03-17 21:00:00+00:00,2016-03-17,15,25160.92,26573.85,26342.86,25368.166666666668
2016-03-17 22:00:00+00:00,2016-03-17,16,25261.15,26808.2,26375.47,25732.333333333332
2016-03-17 23:00:00+00:00,2016-03-17,17,25248.11,26853.21,26232.06,26153.875
2016-03-18 00:00:00+00:00,2016-03-17,18,25307.1,26702.33,26378.06,26387.5
2016-03-18 01:00:00+00:00,2016-03-17,19,25476.36,26914.79,26846.02,26801.0
2016-03-18 02:00:00+00:00,2016-03-17,20,27362.07,28527.15,28454.17,28305.375
2016-03-18 03:00:00+00:00,2016-03-17,21,27514.3,28428.64,28393.33,28229.3125
2016-03-18 04:00:00+00:00,2016-03-17,22,26185.86,26996.77,26961.39,26953.3125
2016-03-18 05:00:00+00:00,2016-03-17,23,24382.83,24906.42,24858.53,24893.375
2016-03-18 06:00:00+00:00,2016-03-17,24,22640.65,22901.24,22910.21,22594.25
2016-03-18 07:00:00+00:00,2016-03-18,1,21762.98,21676.04,21934.55,20930.125
2016-03-18 08:00:00+00:00,2016-03-18,2,20980.95,20770.88,21102.08,19888.8125
2016-03-18 09:00:00+00:00,2016-03-18,3,20483.41,20221.4,20580.4,19293.9375
2016-03-18 10:00:00+00:00,2016-03-18,4,20317.4,20039.02,20401.46,19044.0625
2016-03-18 11:00:00+00:00,2016-03-18,5,20747.6,20441.34,20780.04,19345.0625
2016-03-18 12:00:00+00:00,2016-03-18,6,22025.17,21701.77,22016.54,20524.3125
2016-03-18 13:00:00+00:00,2016-03-18,7,24351.99,24093.76,24196.42,22966.375
2016-03-18 14:00:00+00:00,2016-03-18,8,25623.13,25353.93,25548.81,24363.875
2016-03-18 15:00:00+00:00,2016-03-18,9,25820.96,25585.34,25988.38,25136.0625
2016-03-18 16:00:00+00:00,2016-03-18,10,25850.14,25734.2,26026.36,25094.6875
2016-03-18 17:00:00+00:00,2016-03-18,11,25822.42,25812.63,26005.79,25022.125
2016-03-18 18:00:00+00:00,2016-03-18,12,25768.67,25856.15,25943.77,24847.75
2016-03-18 19:00:00+00:00,2016-03-18,13,25697.2,25882.62,25894.64,24645.625
2016-03-18 20:00:00+00:00,2016-03-18,14,25555.99,26223.38,26127.89,24723.125
2016-03-18 21:00:00+00:00,2016-03-18,15,25668.64,26509.32,26329.78,24750.5
2016-03-18 22:00:00+00:00,2016-03-18,16,25704.26,26673.1,26419.4,24771.0625
2016-03-18 23:00:00+00:00,2016-03-18,17,25621.89,26734.23,26378.63,24692.375
2016-03-19 00:00:00+00:00,2016-03-18,18,25419.55,26453.37,26005.19,25075.0
2016-03-19 01:00:00+00:00,2016-03-18,19,25517.06,26399.43,26051.94,25618.375
2016-03-19 02:00:00+00:00,2016-03-18,20,27121.16,27810.72,27581.8,27143.1875
2016-03-19 03:00:00+00:00,2016-03-18,21,27202.09,27799.03,27527.48,27228.375
2016-03-19 04:00:00+00:00,2016-03-18,22,26159.86,26637.01,26372.08,26276.75
2016-03-19 05:00:00+00:00,2016-03-18,23,24599.6,24944.43,24738.41,24495.875
2016-03-19 06:00:00+00:00,2016-03-18,24,22842.87,23049.1,23016.88,22504.0625
2016-03-19 07:00:00+00:00,2016-03-19,1,21443.51,21747.9,21998.8,20862.125
2016-03-19 08:00:00+00:00,2016-03-19,2,20474.31,20832.86,21076.53,19751.0
2016-03-19 09:00:00+00:00,2016-03-19,3,19894.82,20244.62,20453.6,19047.1875
2016-03-19 10:00:00+00:00,2016-03-19,4,19609.22,19935.58,20143.79,18631.625
2016-03-19 11:00:00+00:00,2016-03-19,5,19696.82,20001.76,20157.56,18613.125
2016-03-19 12:00:00+00:00,2016-03-19,6,20153.81,20415.4,20362.79,19048.5625
2016-03-19 13:00:00+00:00,2016-03-19,7,21039.25,21049.39,21282.81,20081.1875
2016-03-19 14:00:00+00:00,2016-03-19,8,21471.1,21511.95,21859.47,20790.3125
2016-03-19 15:00:00+00:00,2016-03-19,9,22041.18,22183.87,22558.89,21566.4375
2016-03-19 16:00:00+00:00,2016-03-19,10,22446.08,22752.29,23057.63,21977.125
2016-03-19 17:00:00+00:00,2016-03-19,11,22492.27,22922.65,23188.01,21970.0
2016-03-19 18:00:00+00:00,2016-03-19,12,22307.24,22858.84,23289.1,21599.875
2016-03-19 19:00:00+00:00,2016-03-19,13,22138.26,22850.64,23301.03,21242.5625
2016-03-19 20:00:00+00:00,2016-03-19,14,22041.34,22935.89,23402.21,21127.25
2016-03-19 21:00:00+00:00,2016-03-19,15,22052.31,23146.84,23605.19,21303.625
2016-03-19 22:00:00+00:00,2016-03-19,16,22186.73,23431.04,23908.46,21508.625
2016-03-19 23:00:00+00:00,2016-03-19,17,22456.41,23759.52,24099.29,21894.0
2016-03-20 00:00:00+00:00,2016-03-19,18,22868.18,23857.75,24207.77,22431.25
2016-03-20 01:00:00+00:00,2016-03-19,19,23407.65,24228.64,24666.23,23259.3125
2016-03-20 02:00:00+00:00,2016-03-19,20,25304.22,25766.09,26197.57,25103.75
2016-03-20 03:00:00+00:00,2016-03-19,21,25614.72,25983.99,26309.7,25258.5
2016-03-20 04:00:00+00:00,2016-03-19,22,24803.7,25054.44,25320.54,24423.0
2016-03-20 05:00:00+00:00,2016-03-19,23,23521.99,23707.18,23788.75,23119.375
2016-03-20 06:00:00+00:00,2016-03-19,24,22029.77,22227.0,22038.74,21396.25
2016-03-20 07:00:00+00:00,2016-03-20,1,20645.76,21113.29,20832.8,20014.1875
2016-03-20 08:00:00+00:00,2016-03-20,2,19755.95,20330.56,20182.9,18969.25
2016-03-20 09:00:00+00:00,2016-03-20,3,19254.21,19796.56,19766.22,18255.125
2016-03-20 10:00:00+00:00,2016-03-20,4,18973.54,19502.39,19534.91,17862.0
2016-03-20 11:00:00+00:00,2016-03-20,5,18948.74,19424.23,19549.44,17789.0
2016-03-20 12:00:00+00:00,2016-03-20,6,19164.64,19381.68,19557.56,17881.375
2016-03-20 13:00:00+00:00,2016-03-20,7,19725.91,19883.52,20285.77,18496.4375
2016-03-20 14:00:00+00:00,2016-03-20,8,19778.14,20049.05,20698.98,19089.875
2016-03-20 15:00:00+00:00,2016-03-20,9,20242.53,20657.82,21194.45,19718.8125
2016-03-20 16:00:00+00:00,2016-03-20,10,20568.63,21110.42,21455.01,20047.125
2016-03-20 17:00:00+00:00,2016-03-20,11,20713.13,21361.74,21633.38,20301.625
2016-03-20 18:00:00+00:00,2016-03-20,12,20721.13,21534.76,21642.18,20114.125
2016-03-20 19:00:00+00:00,2016-03-20,13,20726.88,21685.43,21793.47,20054.5
2016-03-20 20:00:00+00:00,2016-03-20,14,20809.29,21877.48,22144.76,20427.5625
2016-03-20 21:00:00+00:00,2016-03-20,15,21021.89,22118.09,22600.22,20809.75
2016-03-20 22:00:00+00:00,2016-03-20,16,21377.48,22527.01,23089.38,21136.1875
2016-03-20 23:00:00+00:00,2016-03-20,17,21829.18,22917.05,23473.86,21457.8125
2016-03-21 00:00:00+00:00,2016-03-20,18,22508.71,23336.42,23824.3,22148.4375
2016-03-21 01:00:00+00:00,2016-03-20,19,23341.34,24047.99,24664.83,23287.875
2016-03-21 02:00:00+00:00,2016-03-20,20,25412.28,25860.23,26322.6,25352.3125
2016-03-21 03:00:00+00:00,2016-03-20,21,25722.08,26065.93,26318.43,25605.25
2016-03-21 04:00:00+00:00,2016-03-20,22,24712.18,24903.51,25184.29,24804.375
2016-03-21 05:00:00+00:00,2016-03-20,23,23064.73,23170.59,23452.89,23086.8125
2016-03-21 06:00:00+00:00,2016-03-20,24,21404.26,21418.83,21668.92,21157.625
2016-03-21 07:00:00+00:00,2016-03-21,1,20344.32,20487.35,20551.15,19577.25
2016-03-21 08:00:00+00:00,2016-03-21,2,19588.8,19982.55,19950.32,18867.375
2016-03-21 09:00:00+00:00,2016-03-21,3,19171.36,19594.29,19531.23,18422.125
2016-03-21 10:00:00+00:00,2016-03-21,4,19125.7,19527.46,19464.72,18270.375
2016-03-21 11:00:00+00:00,2016-03-21,5,19695.66,20053.45,19993.2,18579.4375
2016-03-21 12:00:00+00:00,2016-03-21,6,21080.0,21267.51,21356.74,19891.25
2016-03-21 13:00:00+00:00,2016-03-21,7,23574.99,23785.76,23826.26,22193.875
2016-03-21 14:00:00+00:00,2016-03-21,8,25009.79,25360.4,25406.22,23801.8125
2016-03-21 15:00:00+00:00,2016-03-21,9,25332.9,25851.46,25879.83,24629.625
2016-03-21 16:00:00+00:00,2016-03-21,10,25378.91,26142.79,26036.22,25117.625
2016-03-21 17:00:00+00:00,2016-03-21,11,25434.16,26288.61,26128.94,25181.6875
2016-03-21 18:00:00+00:00,2016-03-21,12,25446.87,26248.11,26058.06,24947.75
2016-03-21 19:00:00+00:00,2016-03-21,13,25446.53,26211.81,25971.44,24991.0
2016-03-21 20:00:00+00:00,2016-03-21,14,25614.44,26314.08,26065.21,25171.666666666668
2016-03-21 21:00:00+00:00,2016-03-21,15,25763.6,26405.38,26103.66,24968.5
2016-03-21 22:00:00+00:00,2016-03-21,16,25889.97,26413.47,26134.44,24988.6875
2016-03-21 23:00:00+00:00,2016-03-21,17,25797.67,26239.9,25920.68,25030.875
2016-03-22 00:00:00+00:00,2016-03-21,18,25825.29,25924.58,25728.92,25433.3125
2016-03-22 01:00:00+00:00,2016-03-21,19,26198.3,26224.42,26077.08,25918.0
2016-03-22 02:00:00+00:00,2016-03-21,20,28021.11,28009.93,27884.02,27583.125
2016-03-22 03:00:00+00:00,2016-03-21,21,28134.23,28103.47,28019.06,27693.1875
2016-03-22 04:00:00+00:00,2016-03-21,22,26683.99,26769.04,26702.71,26534.5625
2016-03-22 05:00:00+00:00,2016-03-21,23,24607.46,24640.23,24678.32,24573.5625
2016-03-22 06:00:00+00:00,2016-03-21,24,22651.9,22698.91,22765.59,22224.4
2016-03-22 07:00:00+00:00,2016-03-22,1,21354.6,21516.32,21562.09,20653.1875
2016-03-22 08:00:00+00:00,2016-03-22,2,20501.89,20765.86,20741.89,19758.3125
2016-03-22 09:00:00+00:00,2016-03-22,3,20004.46,20299.56,20280.96,19216.454545454544
2016-03-22 10:00:00+00:00,2016-03-22,4,19860.36,20156.06,20163.42,19072.8125
2016-03-22 11:00:00+00:00,2016-03-22,5,20322.47,20631.44,20645.9,19462.625
2016-03-22 12:00:00+00:00,2016-03-22,6,21671.05,22072.72,22104.77,20547.75
2016-03-22 13:00:00+00:00,2016-03-22,7,24166.16,24579.02,24683.45,22985.5625
2016-03-22 14:00:00+00:00,2016-03-22,8,25494.4,26009.02,26101.22,24581.4375
2016-03-22 15:00:00+00:00,2016-03-22,9,25638.86,26193.19,26250.97,24957.4375
2016-03-22 16:00:00+00:00,2016-03-22,10,25619.99,26076.82,26188.04,24614.375
2016-03-22 17:00:00+00:00,2016-03-22,11,25587.95,25951.12,26033.34,24202.3125
2016-03-22 18:00:00+00:00,2016-03-22,12,25530.81,25671.31,25781.36,23892.3125
2016-03-22 19:00:00+00:00,2016-03-22,13,25519.34,25432.47,25458.91,23625.375
2016-03-22 20:00:00+00:00,2016-03-22,14,25735.45,25415.51,25430.29,23548.2
2016-03-22 21:00:00+00:00,2016-03-22,15,25880.21,25382.26,25407.06,23334.571428571428
2016-03-22 22:00:00+00:00,2016-03-22,16,26033.92,25396.14,25342.64,23412.375
2016-03-22 23:00:00+00:00,2016-03-22,17,26139.87,25455.32,25301.39,23545.375
2016-03-23 00:00:00+00:00,2016-03-22,18,26224.92,25241.66,25467.79,23870.0
2016-03-23 01:00:00+00:00,2016-03-22,19,26594.35,25739.46,25947.37,24702.625
2016-03-23 02:00:00+00:00,2016-03-22,20,28241.71,27565.76,27794.07,26706.875
2016-03-23 03:00:00+00:00,2016-03-22,21,28385.72,27917.48,28130.27,27201.125
2016-03-23 04:00:00+00:00,2016-03-22,22,26986.03,26664.34,26893.04,26139.625
2016-03-23 05:00:00+00:00,2016-03-22,23,24897.79,24733.68,24926.56,24219.75
2016-03-23 06:00:00+00:00,2016-03-22,24,22903.98,22979.14,23089.86,22141.5
2016-03-23 07:00:00+00:00,2016-03-23,1,21520.5,21711.32,21702.34,20608.0625
2016-03-23 08:00:00+00:00,2016-03-23,2,20662.28,20899.69,20921.46,19695.9375
2016-03-23 09:00:00+00:00,2016-03-23,3,20166.61,20457.16,20493.24,19241.8125
2016-03-23 10:00:00+00:00,2016-03-23,4,20028.32,20380.16,20410.3,19075.6875
2016-03-23 11:00:00+00:00,2016-03-23,5,20483.81,20895.76,20890.46,19448.8125
2016-03-23 12:00:00+00:00,2016-03-23,6,21848.91,22410.62,22387.53,20656.5
2016-03-23 13:00:00+00:00,2016-03-23,7,24323.6,24949.92,24872.69,23132.6875
2016-03-23 14:00:00+00:00,2016-03-23,8,25557.98,26226.95,26163.69,24588.125
2016-03-23 15:00:00+00:00,2016-03-23,9,25673.36,26244.46,26149.5,25000.3125
2016-03-23 16:00:00+00:00,2016-03-23,10,25605.68,25990.74,25858.04,24770.6875
2016-03-23 17:00:00+00:00,2016-03-23,11,25573.81,25780.4,25544.08,24443.0
2016-03-23 18:00:00+00:00,2016-03-23,12,25579.53,25583.69,25428.0,23927.0
2016-03-23 19:00:00+00:00,2016-03-23,13,25590.44,25388.1,25214.81,23695.1875
2016-03-23 20:00:00+00:00,2016-03-23,14,25840.71,25497.29,25371.85,23694.9375
2016-03-23 21:00:00+00:00,2016-03-23,15,26066.87,25662.45,25614.74,23675.0
2016-03-23 22:00:00+00:00,2016-03-23,16,26294.03,25779.09,25854.61,23839.266666666666
2016-03-23 23:00:00+00:00,2016-03-23,17,26364.25,25831.32,26020.21,24058.9375
2016-03-24 00:00:00+00:00,2016-03-23,18,26411.78,25973.9,26033.99,24428.0625
2016-03-24 01:00:00+00:00,2016-03-23,19,26725.69,26252.66,26265.61,25210.75
2016-03-24 02:00:00+00:00,2016-03-23,20,28302.71,27902.72,27885.98,26928.3125
2016-03-24 03:00:00+00:00,2016-03-23,21,28466.72,28156.29,28110.06,27107.5625
2016-03-24 04:00:00+00:00,2016-03-23,22,27057.27,26898.79,26844.0,26283.8125
2016-03-24 05:00:00+00:00,2016-03-23,23,24948.17,24931.01,24812.86,24166.0625
2016-03-24 06:00:00+00:00,2016-03-23,24,22963.09,23101.03,22926.08,22085.0625
2016-03-24 07:00:00+00:00,2016-03-24,1,21797.63,21821.46,21739.84,20628.3125
2016-03-24 08:00:00+00:00,2016-03-24,2,21021.23,21022.57,21046.45,19586.8125
2016-03-24 09:00:00+00:00,2016-03-24,3,20562.38,20566.91,20637.81,19065.375
2016-03-24 10:00:00+00:00,2016-03-24,4,20442.41,20474.02,20512.51,18910.75
2016-03-24 11:00:00+00:00,2016-03-24,5,20895.4,20941.68,20985.83,19342.9375
2016-03-24 12:00:00+00:00,2016-03-24,6,22242.33,22435.71,22416.75,20632.6875
2016-03-24 13:00:00+00:00,2016-03-24,7,24485.94,24841.08,24749.84,22921.0625
2016-03-24 14:00:00+00:00,2016-03-24,8,25795.94,26029.22,25950.86,24376.25
2016-03-24 15:00:00+00:00,2016-03-24,9,25953.15,26098.53,25965.58,24743.75
2016-03-24 16:00:00+00:00,2016-03-24,10,25981.81,25987.34,25765.83,24383.533333333333
2016-03-24 17:00:00+00:00,2016-03-24,11,25991.16,25914.36,25636.63,24269.375
2016-03-24 18:00:00+00:00,2016-03-24,12,25986.66,25872.96,25388.58,24266.375
2016-03-24 19:00:00+00:00,2016-03-24,13,26067.48,25843.31,25462.96,24122.25
2016-03-24 20:00:00+00:00,2016-03-24,14,26430.79,26150.67,25575.55,24243.0625
2016-03-24 21:00:00+00:00,2016-03-24,15,26730.13,26450.28,25703.92,24258.384615384617
2016-03-24 22:00:00+00:00,2016-03-24,16,26983.93,26700.37,25745.65,24484.0
2016-03-24 23:00:00+00:00,2016-03-24,17,26963.06,26767.25,25703.29,24451.25
2016-03-25 00:00:00+00:00,2016-03-24,18,26710.03,26673.04,25917.38,24721.4375
2016-03-25 01:00:00+00:00,2016-03-24,19,26857.79,26742.36,26511.09,25365.5625
2016-03-25 02:00:00+00:00,2016-03-24,20,28379.35,28160.33,27952.68,26938.1875
