,sand_temp,sand_wind,sand_vis,sand_ceil,fres_temp,fres_wind,fres_vis,fres_ceil,rive_temp,rive_wind,rive_vis,rive_ceil,redd_temp,redd_wind,redd_vis,redd_ceil
2017-04-15 23:00:00-07:00,211,41,16093,22000,217,21,16093,7620,267,51,16093,22000,200,15,16093,22000
2017-04-16 00:00:00-07:00,222,46,16000,22000,222,26,16093,7620,250,62,16093,22000,200,15,16093,22000
2017-04-16 01:00:00-07:00,222,46,16000,22000,222,31,16093,7620,228,46,16093,22000,200,21,16093,22000
2017-04-16 02:00:00-07:00,222,46,16000,22000,211,36,16093,7620,228,46,16093,22000,200,21,16093,22000
2017-04-16 03:00:00-07:00,222,46,16000,22000,194,21,16093,7620,228,46,16093,22000,150,21,16093,22000
2017-04-16 04:00:00-07:00,222,46,16000,22000,194,21,16093,7620,228,46,16093,22000,150,21,16093,22000
2017-04-16 05:00:00-07:00,222,46,16000,22000,194,21,16093,7620,228,46,16093,22000,150,21,16093,22000
2017-04-16 06:00:00-07:00,222,46,16000,22000,194,21,16093,7620,228,46,16093,22000,150,21,16093,22000
2017-04-16 07:00:00-07:00,222,46,16000,22000,194,21,16093,7620,228,46,16093,22000,150,21,16093,22000
2017-04-16 08:00:00-07:00,222,46,16000,22000,139,15,16093,22000,228,46,16093,22000,94,21,16093,22000
2017-04-16 09:00:00-07:00,222,46,16000,22000,139,15,16093,22000,228,46,16093,22000,94,21,16093,22000
2017-04-16 10:00:00-07:00,222,46,16000,22000,139,15,16093,22000,228,46,16093,22000,94,21,16093,22000
2017-04-16 11:00:00-07:00,222,46,16000,22000,139,15,16093,22000,228,46,16093,22000,94,21,16093,22000
2017-04-16 12:00:00-07:00,144,15,16000,22000,111,15,16000,22000,228,46,16093,22000,94,21,16093,22000
2017-04-16 13:00:00-07:00,144,0,16093,274,111,15,16000,22000,228,46,16093,22000,94,21,16093,22000
2017-04-16 14:00:00-07:00,144,0,16093,274,106,21,16093,6096,228,46,16093,22000,94,21,16093,22000
2017-04-16 15:00:00-07:00,144,0,16093,274,139,15,16093,6096,228,46,16093,22000,94,21,16093,22000
2017-04-16 16:00:00-07:00,144,0,16093,274,139,15,16093,6096,228,46,16093,22000,94,21,16093,22000
2017-04-16 17:00:00-07:00,200,21,16093,7620,189,31,16093,22000,228,46,16093,22000,94,21,16093,22000
2017-04-16 18:00:00-07:00,206,36,16093,7620,211,41,16000,22000,228,46,16093,22000,94,21,16093,22000
2017-04-16 19:00:00-07:00,217,46,16093,7620,222,36,16093,4572,228,46,16093,22000,144,0,16093,2896
2017-04-16 20:00:00-07:00,211,62,16093,7620,233,51,16093,3962,228,46,16093,22000,139,26,16093,2438
2017-04-16 21:00:00-07:00,211,62,16093,7620,233,26,16093,3658,228,46,16093,22000,122,57,9656,1311
2017-04-16 22:00:00-07:00,211,62,16093,7620,239,26,16093,3658,228,46,16093,22000,111,36,8047,671
2017-04-16 23:00:00-07:00,211,62,16093,7620,233,46,16093,3048,267,67,16093,22000,110,57,16093,305
2017-04-17 00:00:00-07:00,206,57,16093,7620,228,26,16093,3353,256,88,16093,6096,100,67,12875,274
2017-04-17 01:00:00-07:00,189,72,16093,7620,211,36,16093,3048,239,51,16093,6096,100,57,16093,274
2017-04-17 02:00:00-07:00,189,72,16093,7620,161,82,12875,2286,211,57,16093,6096,100,62,16093,274
2017-04-17 03:00:00-07:00,189,72,16093,7620,183,51,11265,2743,211,57,16093,6096,100,51,16093,244
2017-04-17 04:00:00-07:00,189,72,16093,7620,161,15,16093,2591,211,57,16093,6096,106,41,16093,183
2017-04-17 05:00:00-07:00,189,72,16093,7620,156,15,16093,2438,211,57,16093,6096,110,46,12875,122
2017-04-17 06:00:00-07:00,161,15,16093,22000,144,36,16093,1981,211,57,16093,6096,111,36,16093,152
2017-04-17 07:00:00-07:00,161,15,16093,22000,139,21,16093,3048,211,57,16093,6096,111,51,16093,305
2017-04-17 08:00:00-07:00,156,26,16093,366,144,0,16093,1829,211,57,16093,6096,111,36,16093,549
2017-04-17 09:00:00-07:00,156,21,16093,7620,144,0,16093,1829,211,57,16093,6096,111,26,16093,396
2017-04-17 10:00:00-07:00,150,15,16093,7620,144,21,12875,1676,211,57,16093,6096,111,15,16093,579
2017-04-17 11:00:00-07:00,144,15,16093,7620,139,36,16093,3962,211,57,16093,6096,111,15,16093,305
2017-04-17 12:00:00-07:00,144,15,16093,7620,139,26,16093,1981,117,15,16093,22000,106,0,16093,975
2017-04-17 13:00:00-07:00,144,15,16093,22000,144,36,16093,1981,117,15,16093,22000,106,15,16093,1067
2017-04-17 14:00:00-07:00,144,15,16093,22000,150,31,16093,1829,117,15,16093,22000,106,36,16093,2438
2017-04-17 15:00:00-07:00,161,15,16093,7620,161,36,16093,2286,117,15,16093,22000,106,0,14484,366
2017-04-17 16:00:00-07:00,172,26,16093,7620,161,15,16093,1676,117,15,16093,22000,117,0,16093,457
2017-04-17 17:00:00-07:00,172,26,16093,7620,156,51,6437,1524,117,15,16093,22000,117,15,16093,549
2017-04-17 18:00:00-07:00,206,15,16093,7620,161,26,16093,1372,117,15,16093,22000,128,15,16093,1097
2017-04-17 19:00:00-07:00,211,51,16093,6096,183,31,16093,1981,117,15,16093,22000,139,0,16093,671
2017-04-17 20:00:00-07:00,217,57,16093,6096,200,31,16093,4572,244,36,16093,6096,139,0,16093,671
2017-04-17 21:00:00-07:00,222,51,16093,7620,211,15,16093,4572,256,62,16093,6096,139,0,16093,671
2017-04-17 22:00:00-07:00,211,82,16093,7620,222,15,16093,5486,261,57,16093,6096,156,21,16093,1158
2017-04-17 23:00:00-07:00,211,57,16093,7620,222,15,16093,5486,261,77,16093,6096,156,21,16093,1158
2017-04-18 00:00:00-07:00,206,62,16093,7620,233,15,16093,4572,261,77,16093,6096,156,31,16093,1219
2017-04-18 01:00:00-07:00,206,62,16093,7620,228,36,16093,4572,261,77,16093,6096,160,26,16093,853
2017-04-18 02:00:00-07:00,206,62,16093,7620,211,51,16093,4572,261,77,16093,6096,150,46,16093,1524
2017-04-18 03:00:00-07:00,183,41,16093,22000,194,41,16093,3048,200,51,16093,22000,144,51,16093,1981
2017-04-18 04:00:00-07:00,183,51,16093,305,178,67,16093,3353,200,51,16093,22000,144,62,16093,1829
2017-04-18 05:00:00-07:00,178,36,16093,213,172,31,16093,3048,200,51,16093,22000,144,88,16093,1829
2017-04-18 06:00:00-07:00,178,41,4828,152,172,26,16093,2896,167,15,16093,305,139,67,16093,2438
2017-04-18 07:00:00-07:00,178,21,16093,274,161,26,16093,2286,167,15,16093,335,139,62,16093,1676
2017-04-18 08:00:00-07:00,172,31,12875,183,156,26,16093,1829,167,15,16093,335,133,77,16093,823
2017-04-18 09:00:00-07:00,172,21,16093,274,150,26,11265,2134,167,15,16093,335,133,41,16093,732
2017-04-18 10:00:00-07:00,172,31,14484,274,144,15,6437,1311,167,0,16093,366,128,41,16093,610
2017-04-18 11:00:00-07:00,172,15,16093,274,140,26,6437,884,167,0,16093,396,128,46,16093,640
2017-04-18 12:00:00-07:00,167,21,16093,274,139,31,11265,823,167,0,16093,396,117,31,16093,2438
2017-04-18 13:00:00-07:00,167,36,16093,427,130,26,16093,183,167,0,16093,396,122,15,16093,1189
2017-04-18 14:00:00-07:00,167,36,14484,274,130,36,16093,1524,172,0,16093,488,122,15,16093,1250
2017-04-18 15:00:00-07:00,167,36,14484,274,133,46,16093,1341,183,26,16093,610,122,15,16093,335
2017-04-18 16:00:00-07:00,178,21,16093,305,133,36,16093,1341,189,26,16093,732,128,15,16093,335
2017-04-18 17:00:00-07:00,183,31,16093,366,133,46,16093,1067,200,26,16093,732,144,31,16093,488
2017-04-18 18:00:00-07:00,200,46,16093,396,140,36,4828,1311,220,21,16093,22000,156,15,16093,640
2017-04-18 19:00:00-07:00,200,46,16093,396,139,31,14484,1280,239,41,16093,22000,178,26,16093,22000
2017-04-18 20:00:00-07:00,190,62,16093,396,150,31,12875,396,244,36,16093,1219,189,41,16093,1219
2017-04-18 21:00:00-07:00,200,46,16093,22000,156,26,8047,457,250,15,16093,1219,189,41,16093,1219
2017-04-18 22:00:00-07:00,200,46,16093,22000,170,0,16093,1676,256,36,16093,22000,189,41,16093,1219
2017-04-18 23:00:00-07:00,200,46,16093,22000,183,26,16093,762,256,46,16093,22000,200,46,16093,22000
2017-04-19 00:00:00-07:00,200,41,16000,22000,172,41,16093,853,244,82,16093,22000,200,62,16093,1676
2017-04-19 01:00:00-07:00,200,41,16000,22000,172,41,16093,853,244,82,16093,22000,189,57,16093,22000
2017-04-19 02:00:00-07:00,183,62,16093,274,178,36,16093,914,194,51,16093,1006,183,26,16093,22000
2017-04-19 03:00:00-07:00,189,36,16093,274,161,36,16093,3048,183,41,16093,22000,167,26,16093,22000
2017-04-19 04:00:00-07:00,183,41,11265,244,161,36,16093,3048,178,36,16093,22000,161,21,16093,1829
2017-04-19 05:00:00-07:00,183,21,16093,305,161,36,16093,3048,178,36,16093,22000,150,21,16093,22000
2017-04-19 06:00:00-07:00,183,15,16000,22000,161,36,16093,3048,178,36,16093,22000,144,31,16093,1676
2017-04-19 07:00:00-07:00,172,26,16093,427,133,15,16093,22000,167,26,16093,732,139,31,16093,1158
2017-04-19 08:00:00-07:00,172,26,16093,427,133,15,16093,22000,167,15,16093,762,139,31,16093,1158
2017-04-19 09:00:00-07:00,172,26,16093,427,122,0,14484,22000,160,41,16093,945,122,21,16093,2134
2017-04-19 10:00:00-07:00,167,31,16093,427,122,0,14484,22000,156,26,16093,244,122,21,16093,2134
2017-04-19 11:00:00-07:00,167,36,16093,610,111,21,9656,1524,150,0,16093,274,122,21,16093,2134
2017-04-19 12:00:00-07:00,167,36,16093,610,117,46,16093,1676,150,0,16093,274,111,15,16093,1829
2017-04-19 13:00:00-07:00,167,15,16093,610,111,26,16093,1981,156,15,16093,396,111,15,16093,1829
2017-04-19 14:00:00-07:00,167,15,16093,305,111,26,16093,1981,156,15,16093,396,111,15,16093,1676
2017-04-19 15:00:00-07:00,172,15,16093,305,111,26,16093,1981,167,21,16093,762,117,26,16093,1067
2017-04-19 16:00:00-07:00,178,31,16093,366,144,21,16093,22000,183,0,16093,640,133,31,16093,22000
2017-04-19 17:00:00-07:00,183,41,16093,366,172,21,16093,22000,183,0,16093,640,150,41,16093,1524
2017-04-19 18:00:00-07:00,200,26,16093,610,189,36,16093,22000,217,21,16093,22000,156,46,16093,22000
2017-04-19 19:00:00-07:00,200,26,16093,610,189,36,16093,22000,217,21,16093,22000,167,46,16093,22000
2017-04-19 20:00:00-07:00,200,26,16093,610,189,36,16093,22000,217,21,16093,22000,172,88,16093,22000
2017-04-19 21:00:00-07:00,200,26,16093,610,189,36,16093,22000,256,41,16093,22000,172,57,16093,22000
2017-04-19 22:00:00-07:00,200,26,16093,610,211,36,16093,22000,256,41,16093,22000,172,51,16093,22000
2017-04-19 23:00:00-07:00,200,82,16093,396,222,26,16093,22000,256,41,16093,22000,172,51,16093,22000
2017-04-20 00:00:00-07:00,194,62,16093,427,222,41,16093,5486,256,41,16093,22000,139,21,11265,1524
2017-04-20 01:00:00-07:00,183,41,16093,427,222,36,16093,5486,256,41,16093,22000,122,26,16093,1829
2017-04-20 02:00:00-07:00,172,31,16093,335,222,36,16093,5486,211,62,16093,22000,122,26,6437,1463
2017-04-20 03:00:00-07:00,172,36,16093,335,189,62,16093,22000,211,62,16093,22000,122,21,11265,1189
2017-04-20 04:00:00-07:00,167,15,16093,22000,178,46,16093,22000,211,62,16093,22000,111,21,16093,1829
2017-04-20 05:00:00-07:00,167,15,16093,22000,178,46,16093,22000,211,62,16093,22000,111,15,16093,2438
2017-04-20 06:00:00-07:00,167,31,16000,22000,178,46,16093,22000,211,62,16093,22000,111,15,16093,762
2017-04-20 07:00:00-07:00,161,15,16093,22000,144,41,16093,22000,211,62,16093,22000,111,15,16093,762
2017-04-20 08:00:00-07:00,161,15,16093,22000,144,41,16093,22000,211,62,16093,22000,106,26,12875,1829
2017-04-20 09:00:00-07:00,156,15,16093,22000,122,36,16093,22000,211,62,16093,22000,100,21,16093,2134
2017-04-20 10:00:00-07:00,156,15,16093,22000,122,36,16093,22000,211,62,16093,22000,100,0,16093,2286
2017-04-20 11:00:00-07:00,156,15,14484,305,122,36,16093,22000,211,62,16093,22000,100,0,16093,2286
2017-04-20 12:00:00-07:00,156,15,14484,274,111,41,16093,22000,211,62,16093,22000,100,0,16093,2286
2017-04-20 13:00:00-07:00,150,26,11265,244,111,41,16093,22000,211,62,16093,22000,83,21,16093,22000
2017-04-20 14:00:00-07:00,150,26,6437,244,111,41,16093,22000,211,62,16093,22000,83,21,16093,22000
2017-04-20 15:00:00-07:00,150,15,8047,22000,111,41,16093,22000,211,62,16093,22000,83,21,16093,22000
2017-04-20 16:00:00-07:00,172,21,11265,22000,144,57,16093,22000,211,62,16093,22000,128,26,16093,22000
2017-04-20 17:00:00-07:00,194,26,16093,22000,178,72,16093,22000,200,21,16093,22000,128,26,16093,22000
2017-04-20 18:00:00-07:00,206,46,14484,22000,194,77,16093,22000,200,21,16093,22000,161,21,16093,22000
2017-04-20 19:00:00-07:00,200,51,14484,22000,211,82,16093,22000,239,26,16093,22000,161,21,16093,22000
2017-04-20 20:00:00-07:00,200,51,14484,22000,222,77,16093,22000,256,46,16093,22000,172,26,16093,22000
2017-04-20 21:00:00-07:00,206,57,16093,22000,228,82,16093,22000,256,46,16093,22000,172,26,16093,22000
2017-04-20 22:00:00-07:00,206,57,16093,22000,228,88,16093,22000,267,41,16093,22000,172,26,16093,22000
2017-04-20 23:00:00-07:00,206,57,16093,22000,228,77,16093,22000,267,72,16093,22000,172,26,16093,22000
2017-04-21 00:00:00-07:00,211,51,16093,22000,222,88,16093,22000,256,72,16093,22000,172,26,16093,22000
2017-04-21 01:00:00-07:00,211,51,16093,22000,211,77,16093,22000,239,67,16093,22000,172,26,16093,22000
2017-04-21 02:00:00-07:00,211,51,16093,22000,200,93,16093,22000,239,67,16093,22000,194,15,16093,22000
2017-04-21 03:00:00-07:00,211,51,16093,22000,200,93,16093,22000,239,67,16093,22000,194,15,16093,22000
2017-04-21 04:00:00-07:00,211,51,16093,22000,200,93,16093,22000,239,67,16093,22000,194,15,16093,22000
2017-04-21 05:00:00-07:00,183,15,16093,22000,161,57,16093,22000,239,67,16093,22000,194,15,16093,22000
2017-04-21 06:00:00-07:00,183,15,16093,22000,150,36,16093,22000,239,67,16093,22000,194,15,16093,22000
2017-04-21 07:00:00-07:00,172,15,16093,22000,139,62,16093,22000,239,67,16093,22000,194,15,16093,22000
2017-04-21 08:00:00-07:00,172,15,16093,22000,122,31,16093,22000,156,21,16093,22000,194,15,16093,22000
2017-04-21 09:00:00-07:00,172,15,16093,22000,122,31,16093,22000,156,21,16093,22000,194,15,16093,22000
2017-04-21 10:00:00-07:00,172,15,16093,22000,111,26,16093,22000,156,21,16093,22000,194,15,16093,22000
2017-04-21 11:00:00-07:00,172,15,16093,22000,111,26,16093,22000,156,21,16093,22000,194,15,16093,22000
2017-04-21 12:00:00-07:00,150,0,16000,22000,100,26,16093,22000,156,21,16093,22000,194,15,16093,22000
2017-04-21 13:00:00-07:00,150,0,16000,22000,94,21,16093,22000,156,21,16093,22000,100,26,16093,22000
2017-04-21 14:00:00-07:00,150,0,16000,22000,94,21,16093,22000,156,21,16093,22000,100,26,16093,22000
2017-04-21 15:00:00-07:00,150,0,16000,22000,94,21,16093,22000,156,21,16093,22000,100,26,16093,22000
2017-04-21 16:00:00-07:00,150,0,16000,22000,94,21,16093,22000,156,21,16093,22000,100,26,16093,22000
2017-04-21 17:00:00-07:00,150,0,16000,22000,161,46,16093,22000,267,21,16093,22000,178,46,16093,22000
2017-04-21 18:00:00-07:00,150,0,16000,22000,178,51,16093,22000,267,21,16093,22000,200,46,16093,22000
2017-04-21 19:00:00-07:00,150,0,16000,22000,194,46,16093,22000,306,46,16093,22000,222,36,16093,22000
2017-04-21 20:00:00-07:00,150,0,16000,22000,217,46,16093,22000,322,57,16093,22000,222,36,16093,22000
2017-04-21 21:00:00-07:00,150,0,16000,22000,217,46,16093,22000,322,57,16093,22000,244,26,16093,22000
2017-04-21 22:00:00-07:00,150,0,16000,22000,233,15,16093,22000,339,26,16093,22000,244,26,16093,22000
2017-04-21 23:00:00-07:00,150,0,16000,22000,239,15,16093,22000,339,21,16093,22000,267,21,16093,22000
2017-04-22 00:00:00-07:00,150,0,16000,22000,239,15,16093,22000,339,21,16093,22000,267,21,16093,22000
2017-04-22 01:00:00-07:00,150,0,16000,22000,250,41,16093,22000,339,21,16093,22000,250,15,16093,22000
2017-04-22 02:00:00-07:00,150,0,16000,22000,250,41,16093,22000,339,21,16093,22000,250,15,16093,22000
2017-04-22 03:00:00-07:00,150,0,16000,22000,250,41,16093,22000,339,21,16093,22000,211,26,16093,22000
2017-04-22 04:00:00-07:00,150,0,16000,22000,250,41,16093,22000,250,31,16093,22000,178,15,16093,22000
2017-04-22 05:00:00-07:00,150,0,16000,22000,250,41,16093,22000,250,31,16093,22000,178,15,16093,22000
2017-04-22 06:00:00-07:00,150,0,16000,22000,250,41,16093,22000,228,15,16093,22000,178,15,16093,22000
2017-04-22 07:00:00-07:00,183,21,16093,22000,250,41,16093,22000,211,21,16093,22000,178,15,16093,22000
2017-04-22 08:00:00-07:00,178,15,16093,22000,250,41,16093,22000,211,21,16093,22000,111,15,16093,22000
2017-04-22 09:00:00-07:00,178,15,16093,22000,250,41,16093,22000,211,21,16093,22000,111,15,16093,22000
2017-04-22 10:00:00-07:00,178,15,16093,22000,250,41,16093,22000,211,21,16093,22000,111,15,16093,22000
2017-04-22 11:00:00-07:00,178,15,16093,22000,250,41,16093,22000,211,21,16093,22000,111,15,16093,22000
2017-04-22 12:00:00-07:00,178,15,16093,22000,250,41,16093,22000,211,21,16093,22000,111,15,16093,22000
2017-04-22 13:00:00-07:00,160,15,6437,22000,250,41,16093,22000,211,21,16093,22000,111,15,16093,22000
2017-04-22 14:00:00-07:00,150,0,2414,22000,128,15,16093,22000,211,21,16093,22000,111,0,16093,2438
2017-04-22 15:00:00-07:00,172,15,11265,22000,156,15,16093,22000,211,21,16093,22000,111,0,16093,2438
2017-04-22 16:00:00-07:00,172,15,11265,22000,183,0,12875,7620,211,21,16093,22000,111,0,16093,2438
2017-04-22 17:00:00-07:00,172,15,11265,22000,200,0,16093,7620,272,0,16093,6096,161,15,16093,2438
2017-04-22 18:00:00-07:00,261,21,16000,22000,200,0,16093,7620,306,26,16093,6096,178,46,16093,2286
2017-04-22 19:00:00-07:00,261,21,16000,22000,200,0,16093,7620,306,26,16093,6096,178,46,16093,2286
2017-04-22 20:00:00-07:00,256,36,16093,7620,244,26,12875,7620,306,26,16093,6096,206,51,16093,22000
2017-04-22 21:00:00-07:00,267,21,16093,7620,244,26,12875,7620,339,26,16093,22000,211,46,16093,22000
2017-04-22 22:00:00-07:00,267,36,16093,7620,267,15,16093,7620,339,26,16093,22000,211,46,16093,22000
2017-04-22 23:00:00-07:00,233,46,16093,7620,267,31,16093,7620,333,82,16093,22000,211,46,16093,22000
2017-04-23 00:00:00-07:00,233,46,16093,7620,256,46,16093,7620,317,82,16093,22000,206,41,16093,22000
2017-04-23 01:00:00-07:00,228,31,16093,7620,244,72,16093,6096,306,72,16093,22000,211,41,16093,22000
2017-04-23 02:00:00-07:00,222,15,16093,22000,217,46,16093,4572,306,72,16093,22000,211,31,16093,22000
2017-04-23 03:00:00-07:00,217,26,16093,22000,206,57,16093,3353,306,72,16093,22000,211,31,16093,22000
2017-04-23 04:00:00-07:00,217,26,16093,22000,189,46,16093,3962,306,72,16093,22000,172,15,11265,1981
2017-04-23 05:00:00-07:00,194,21,16093,22000,183,57,16093,22000,228,21,16093,22000,167,46,16093,2134
2017-04-23 06:00:00-07:00,200,15,16093,22000,172,88,16000,22000,228,21,16093,22000,150,15,16000,22000
2017-04-23 07:00:00-07:00,200,15,16093,22000,167,62,16093,3048,228,21,16093,22000,150,15,16000,22000
2017-04-23 08:00:00-07:00,183,15,16093,22000,156,67,16093,3962,228,21,16093,22000,150,15,16000,22000
2017-04-23 09:00:00-07:00,183,15,16093,213,150,72,16093,3962,228,21,16093,22000,122,21,16093,2134
2017-04-23 10:00:00-07:00,178,0,16093,274,139,57,16093,22000,156,15,16093,22000,117,26,16093,1524
2017-04-23 11:00:00-07:00,178,26,16093,22000,133,77,16093,22000,150,21,16093,22000,117,15,16093,1676
2017-04-23 12:00:00-07:00,180,26,16093,22000,128,72,16093,22000,150,21,16093,22000,100,26,16093,22000
2017-04-23 13:00:00-07:00,178,21,16093,7620,128,57,16093,22000,144,15,16093,22000,106,26,16093,22000
2017-04-23 14:00:00-07:00,172,31,12875,7620,117,46,16093,5486,144,15,16093,22000,89,15,16093,22000
2017-04-23 15:00:00-07:00,178,36,12875,7620,117,46,16093,5486,144,15,16093,22000,89,15,16093,22000
2017-04-23 16:00:00-07:00,178,41,16093,305,144,46,16093,22000,206,21,16093,22000,89,15,16093,22000
2017-04-23 17:00:00-07:00,189,41,16093,366,144,46,16093,22000,206,21,16093,22000,89,15,16093,22000
2017-04-23 18:00:00-07:00,194,26,16093,457,183,36,16000,22000,206,21,16093,22000,178,21,16093,22000
2017-04-23 19:00:00-07:00,200,51,16093,488,200,36,16093,22000,206,21,16093,22000,178,21,16093,22000
2017-04-23 20:00:00-07:00,200,51,16093,488,200,36,16093,22000,278,46,16093,22000,178,21,16093,22000
2017-04-23 21:00:00-07:00,200,51,16093,488,200,36,16093,22000,278,46,16093,22000,178,21,16093,22000
2017-04-23 22:00:00-07:00,194,46,16093,22000,228,31,16093,6096,278,46,16093,22000,178,21,16093,22000
2017-04-23 23:00:00-07:00,194,46,16093,22000,228,62,16093,7620,278,77,16093,22000,178,21,16093,22000
2017-04-24 00:00:00-07:00,189,41,16093,22000,228,57,16000,22000,278,77,16093,22000,211,51,16093,22000
2017-04-24 01:00:00-07:00,183,31,16093,22000,228,57,16093,7620,233,36,16093,22000,217,62,16093,2743
2017-04-24 02:00:00-07:00,170,31,16093,7620,228,57,16093,7620,233,36,16093,22000,200,51,16093,22000
2017-04-24 03:00:00-07:00,172,36,16093,457,200,62,16093,22000,183,51,16093,22000,183,26,16093,22000
2017-04-24 04:00:00-07:00,172,21,16093,457,183,62,16093,22000,183,51,16093,22000,172,31,16093,3658
2017-04-24 05:00:00-07:00,172,31,16093,457,172,62,16093,22000,183,51,16093,22000,172,31,16093,3658
2017-04-24 06:00:00-07:00,172,31,16093,457,172,62,16093,22000,183,51,16093,22000,167,0,16093,2134
2017-04-24 07:00:00-07:00,172,41,16093,457,144,62,16093,22000,183,51,16093,22000,161,21,16093,2286
2017-04-24 08:00:00-07:00,172,36,16093,457,144,62,16093,22000,183,51,16093,22000,161,21,16093,2286
2017-04-24 09:00:00-07:00,172,36,16093,610,144,62,16093,22000,183,51,16093,22000,139,21,16093,1981
2017-04-24 10:00:00-07:00,172,41,16093,579,144,62,16093,22000,139,26,16093,335,128,21,16093,1981
2017-04-24 11:00:00-07:00,167,51,16093,610,117,51,16093,22000,139,15,16093,457,122,26,16093,3353
2017-04-24 12:00:00-07:00,167,62,16093,610,111,57,16093,22000,139,21,16093,518,122,21,16093,1981
2017-04-24 13:00:00-07:00,161,46,16093,610,111,36,16093,22000,139,21,14484,518,122,41,16093,1981
2017-04-24 14:00:00-07:00,161,41,16093,610,111,51,16093,3048,139,0,12875,366,122,67,16093,1829
2017-04-24 15:00:00-07:00,167,57,16093,610,128,46,16093,3048,150,0,14484,671,122,77,16093,1676
2017-04-24 16:00:00-07:00,167,51,16093,762,150,67,16093,2743,150,15,16093,914,122,77,16093,1524
2017-04-24 17:00:00-07:00,178,57,16093,762,156,82,16093,3353,178,26,16093,1006,133,72,16093,1524
2017-04-24 18:00:00-07:00,180,62,16093,7620,183,67,16093,6096,189,21,16093,1067,133,67,16093,1463
2017-04-24 19:00:00-07:00,183,51,16093,7620,194,82,16093,6096,194,21,16093,1250,139,72,14484,1494
2017-04-24 20:00:00-07:00,183,36,16093,7620,200,77,16093,6096,211,21,16093,1158,133,57,9656,853
2017-04-24 21:00:00-07:00,189,46,16093,7620,206,82,16093,6096,211,21,16093,1158,160,113,16093,1676
2017-04-24 22:00:00-07:00,194,57,16093,7620,200,93,16093,6096,217,31,16093,1250,156,21,16093,1676
2017-04-24 23:00:00-07:00,189,51,16093,579,200,93,16093,6096,222,51,16093,1280,150,41,6437,2134
2017-04-25 00:00:00-07:00,189,51,16093,549,194,88,16093,22000,217,72,16093,1219,167,67,16093,2743
2017-04-25 01:00:00-07:00,178,31,16093,579,183,103,16093,5486,217,72,16093,1219,167,67,16093,2743
2017-04-25 02:00:00-07:00,178,41,16093,549,178,82,16093,5486,189,57,16093,1250,167,67,16093,2743
2017-04-25 03:00:00-07:00,172,21,16093,549,167,88,16093,4572,172,46,16093,1128,150,26,16093,22000
2017-04-25 04:00:00-07:00,172,36,16093,488,167,88,16093,4572,167,31,16093,22000,150,26,16093,22000
2017-04-25 05:00:00-07:00,172,36,16093,701,167,88,16093,4572,167,31,16093,22000,150,26,16093,22000
2017-04-25 06:00:00-07:00,172,31,16093,640,144,77,16093,22000,167,31,16093,22000,150,26,16093,22000
2017-04-25 07:00:00-07:00,172,31,16093,610,139,82,16093,3658,167,31,16093,22000,150,26,16093,22000
2017-04-25 08:00:00-07:00,167,36,16093,762,139,82,16093,3658,167,31,16093,22000,150,26,16093,22000
2017-04-25 09:00:00-07:00,167,41,16093,610,139,82,16093,3658,167,31,16093,22000,150,26,16093,22000
2017-04-25 10:00:00-07:00,167,31,16093,762,122,77,16093,22000,167,31,16093,22000,150,26,16093,22000
2017-04-25 11:00:00-07:00,167,41,16093,853,117,62,16093,22000,167,31,16093,22000,150,26,16093,22000
2017-04-25 12:00:00-07:00,167,41,16093,853,111,67,16093,22000,167,31,16093,22000,150,26,16093,22000
2017-04-25 13:00:00-07:00,167,46,16093,701,111,67,16093,22000,122,15,16093,975,150,26,16093,22000
2017-04-25 14:00:00-07:00,167,51,12875,396,106,46,16093,4572,122,15,16093,975,150,26,16093,22000
2017-04-25 15:00:00-07:00,167,57,11265,732,117,77,16093,7620,122,15,16093,975,100,21,16093,3353
2017-04-25 16:00:00-07:00,172,51,12875,671,139,57,16093,7620,122,15,16093,975,106,21,16093,2896
2017-04-25 17:00:00-07:00,172,51,12875,671,156,67,16093,6096,172,0,16093,671,106,21,16093,2896
2017-04-25 18:00:00-07:00,189,46,16093,22000,167,41,16093,6096,172,0,16093,671,144,0,16093,3658
2017-04-25 19:00:00-07:00,200,46,16093,7620,178,62,16093,6096,206,36,16093,4572,167,21,16093,22000
2017-04-25 20:00:00-07:00,206,57,16093,7620,200,46,16093,6096,222,41,16093,7620,172,15,16093,3048
2017-04-25 21:00:00-07:00,194,57,16093,7620,206,67,16093,6096,217,41,16093,4572,172,15,16093,2743
2017-04-25 22:00:00-07:00,200,51,16093,7620,211,72,16093,6096,228,36,16093,7620,172,15,16093,2743
2017-04-25 23:00:00-07:00,200,46,16093,7620,217,77,16093,5486,228,36,16093,7620,189,15,16093,2134
2017-04-26 00:00:00-07:00,200,46,16093,7620,217,67,16093,5486,228,41,16093,7620,183,0,16093,1676
2017-04-26 01:00:00-07:00,194,41,16093,7620,206,93,16093,5486,222,31,16093,7620,183,26,16093,1676
2017-04-26 02:00:00-07:00,183,41,16093,7620,200,82,16093,6096,206,26,16093,6706,178,31,16093,1676
2017-04-26 03:00:00-07:00,183,41,16093,7620,189,57,16093,6096,200,15,16093,7620,172,36,16093,1676
2017-04-26 04:00:00-07:00,183,41,16093,7620,178,72,16093,6096,200,15,16093,7620,172,21,16093,22000
